"招聘单位","招聘岗位","薪资区间","工作地点","工作经验","学历要求","岗位属性","类别","发布时间","职位诱惑","职位描述","工作地址","爬取时间"
"华院数据华院数据","机器学习工程师（图像识别...","15k-30k","上海 ","经验1-3年","硕士及以上","全职","视频 | 机器学习 | 深度学习 | 图像处理 | 模式识别","16:20  ","定期体检,弹性工作,五险一金,发展空间大","岗位职责:1. 模式识别、图像处理相关算法研究开发2. 基于图像/视频的人物/人体/物体检出、识别、追踪等；","上海-静安区-万荣路1268号云立方A座9F","2018-08-13 22:51:49"
"大盒子洗车","图像识别算法工程师","15k-30k","杭州 ","经验不限","本科及以上","全职","Java | Python | 算法 | 模式识别","3天前  ","双休,五险一金,股票期权,带薪休假","1、负责人脸识别包括检测、识别、跟踪等技术研究；","杭州-余杭区-文一西路1818-2号人工智能小镇11号楼6楼","2018-08-13 22:51:53"
"皓瞳科技-HortaTech","图像算法工程师（模式识别...","15k-30k","北京 ","经验3-5年","本科及以上","全职","机器学习 | 图像处理 | 模式识别 | 算法","12:09  ","员工期权,发展空间大,团队氛围好,绩效奖金","岗位职责：","北京-朝阳区-大山子-酒仙桥东路18号尚科办公楼B座307","2018-08-13 22:51:57"
"图灵机器人工程部","语音合成工程师","20k-40k","北京 ","经验应届毕业生","硕士及以上","全职","后端 | 服务器端","11:08  ","没有考勤,绩效奖金,专业培训,免费图书","【职责描述】","北京-海淀区-上地-农大南路1号硅谷亮城5号楼103","2018-08-13 22:52:00"
"追一科技","语音标注员","6k-8k","深圳 ","经验不限","本科及以上","全职","内容运营","3天前  ","发展空间,五险一金","岗位职责：","深圳-南山区-讯美科技广场1号楼10CD","2018-08-13 22:52:04"
"NuanceR&D","语音信号处理/音频算法软...","15k-18k","上海 ","经验应届毕业生","硕士及以上","全职","语音处理","2018-07-25  ","人工智能,语音信号,音频算法","Responsibilities ","上海-浦东新区-源深体育中心-世纪大道1198号世纪汇广场1座","2018-08-13 22:52:08"
"证通股份","智能语音训练师","1k-2k","上海 ","经验应届毕业生","本科及以上","实习","大数据","17:25  ","团队氛围好,工作有挑战","岗位职责：1、负责智能客服机器人知识库的设计与构建；2、负责智能客服机器人知识库的优化；3、负责行业数据的积累及内部研发所需的数据支持。岗位要求：1、毕业院校不限，金融、经济类专业优先，学历本科及以上；2、工作经历：有人工智能行业相关工作经验者优先；有金融业电话客服工作经验者优先。3、具备举一反三的能力、解决问题的能力；爱学习，有责任心；逻辑思维能力强； 对文字比较敏感。4、每周实习时间保证至少三天。","上海-浦东新区-金桥-新金桥路27号","2018-08-13 22:52:22"
"深圳市脸趣互联网科技有限公司","图像识别","50k-100k","深圳 ","经验不限","学历不限","全职","教育 | 新零售","2018-08-09  ","公司处于互联网风口行业，发展前景广阔","在人脸识别行业有研究，特别是在室外强光下。有成功应用实践，编写过相关代码，熟悉OpenCV。","深圳-宝安区-西乡-西乡街道","2018-08-13 22:52:25"
"青岛联信智能中心","算法工程师——深度/机器学...","12k-24k","青岛 ","经验不限","硕士及以上","全职","机器学习 | 深度学习 | 数据挖掘 | 语音识别","2018-08-01  ","项目机会多,团队技术强,团队氛围好","我们的职位简介◆算法工程师在公司还是一个比较“高端”的职位滴；◆专业要求：统计学、计算机、电子、数学等相关专业；◆学历要求：研究生及其以上的学历，工作经验方面上有同业经验最好优先录用，优秀应届毕业生我们也是很欢迎的；◆研究方向：基于业务场景，数据挖掘下的机器学习，深度学习●负责并参与公司人工智能产品数据挖掘方案讨论、技术调研及业务系统开发对接，负责相关文档的编写；●负责业务运营重点工作跟进，对具体业务动作、改善过程和指标结果跟踪，负责业务数据分析、数据挖掘相关的算法设计与开发，提出合理化业务运营建议并推动落地实施；●负责公司营运各阶段数据的整理、分析及提交数据报告，重点对业务运营项目数据进行分析和挖掘，利用数据分析结论推动业务运营的优化；     目前联信算法工程师团队在人工智能方向上快速发展，如果你想加入一个积极向上且特有钻研氛围的团队，那么我们会是你最好的选择。如果你是这个人工智能领域的大牛，希望得到充分的施展平台，联信这个开放且尊重你的专业，独特个性的平台，相信你会喜欢，请给彼此一个了解的机会，大胆的将您的简历投给我们！","青岛-市南区-中山路-百盛国际商务中心","2018-08-13 22:52:28"
"企朋研发中心","产品经理（语音和大客户方向）","15k-30k","杭州 ","经验3-5年","本科及以上","全职","商业产品 | 项目管理 | 产品设计","10:45  ","业务挑战大,产品文化,职业成长,自我实现","职位诱惑：","杭州-西湖区-西溪-紫霞街176号互联网创新创业园","2018-08-13 22:52:31"
"美团点评AI部门","语音信号处理工程师","32k-60k","北京 ","经验3-5年","硕士及以上","全职","模式识别 | 算法","15:23  ","大牛云集,人工智能,前沿科技","工作职责： 语音信号处理的相关算法研究及开发。 工作要求： 全日制大学硕士学历及以上； 精通信号处理技术（阵列信号处理，语音增强，回声消除等） 熟悉C++，Python等程序语言； 熟悉麦克风阵列信号处理技术者优先； 有语音/音频处理算法在DSP或ARM等硬件平台上的开发、移植和优化等经验优先。","北京-朝阳区-望京-望京国际研发园","2018-08-13 22:52:34"
"通力互联","语音资源工程师","8k-13k","杭州 ","经验1-3年","本科及以上","全职","教育 | 多媒体","3天前  ","阿里团队,周末双休,节假日放假,团建活动","  岗位职责：","杭州-余杭区-仓前-文一西路969号阿里巴巴西溪园区","2018-08-13 22:52:38"
"车音智能技术部","语音信号处理算法工程师","10k-15k","成都 ","经验3-5年","本科及以上","全职","机器学习 | 模式识别 | 算法","14:49  ","上市公司,六险一金,优厚福利,内部晋升","1、负责音频系统前端信号处理的算法的设计和实现","成都-武侯区-紫荆-高朋大道11号F座5楼","2018-08-13 22:52:41"
"快手研发线","语音算法专家","30k-50k","北京 ","经验3-5年","本科及以上","全职","语音识别 | 语音合成","16:28  ","技术驱动,发展空间大","1.根据产品需求进行算法设计和优化。2.负责组织算法在产品上的应用落地。3.参与语音领域前沿技术的分析和研究工作。4.分析解决实际业务问题，指导业务决策。","北京-海淀区-北京海淀","2018-08-13 22:52:45"
"呼狗产品研发部","语音/NLP算法工程师","20k-40k","杭州 ","经验1-3年","本科及以上","全职","机器学习 | 深度学习 | 算法","2018-07-23  ","机器学习,深度学习,算法","职位职责：","杭州-余杭区-人工智能小镇8号楼602","2018-08-13 22:52:48"
"蓝鸽集团","“自然语言智能识别”博士后...","20k-30k","嘉兴 ","经验不限","博士及以上","全职","人工智能 | NLP | 语音识别 | 深度学习","3天前  ","发展空间大,福利好,环境优越","一、岗位职责：                                                                                  基于公司现有的英语智能识别基础框架，深度挖掘英语语义结构、篇章结构等智能识别算法的实现技术；基于公司对多学科产品方向发展的战略部署，深入研究不同学科的智能识别算法及实现原理；依托不同学科的智能算法研究成果，深入探究并设计、优化多学科产品的设计理念、整体框架与智能识别技术的融合，确保公司产品的先进性与独有性；                    二、岗位要求及定位1、计算机、电子、通信、教育技术学、应用语言学等相关专业，博士学历；2、有较强的研究能力和敬业精神，具备较强的组织协调能力、综合管理能力、分析判断能力，能够尽职尽责地完成博士后研究工作；3、具有较强的动手能力，能够领导或参与系统或软件原型的设计与开发；4、岗位定位：科研院副院长，博士后工作站负责人之一。三、福利1、免费员工公寓（提供热水器、电视、免费wifi等）2、员工餐厅供应三餐；3、五险一金齐全，社保体系完善；4、处于业界较高水平的薪资待遇，每年1-2次的薪资晋升；5、篮球场、羽毛球场、乒乓球室等休闲设施场所供应；6、定期健康检查、贴心的生日礼物、节日礼物；7、五天工作制，带薪假期（年假、病假、婚假、产假）；8、花园式工作环境，宽敞明亮的办公环境； 四、 发展平台1、国家大力支持的朝阳行业，博士后工作站，蓝鸽科研院，重视技术发展，培训、交流机会多；2、科研院副院长，博士后工作站负责人之一,提供优质的创新创业平台。","嘉兴-南湖区-南溪东路1968号蓝鸽集团","2018-08-13 22:52:52"
"爱华盈通","图像识别","15k-30k","深圳 ","经验1-3年","硕士及以上","全职","算法","2018-07-24  ","深度学习,图像识别,图像处理,计算机视觉","深度学习算法工程师：  ","深圳-南山区-中山园路1001号TCL国际E城G3栋1001","2018-08-13 22:52:55"
"RokidR-Lab","计算机视觉算法工程师（手...","15k-30k","杭州 ","经验1-3年","本科及以上","全职","人工智能 | 机器学习 | 计算机视觉 | 模式识别","2018-07-23  ","五险一金,技术大牛,弹性工作,人工智能","岗位职责：","杭州-余杭区-西溪-西溪艺术集合村","2018-08-13 22:52:59"
"鲸英（深圳）科技有限公司","图像识别","25k-41k","北京 ","经验不限","本科及以上","全职","硬件开发 | 自动化","2018-07-16  ","五险一金,周末双休,年假16,解决北户口","（北京、上海、青岛）","北京-海淀区-清华大学-北京市海淀区北四环西路9号银谷大厦12A层","2018-08-13 22:53:03"
"甜头菜","图像识别工程师","15k-20k","上海 ","经验1-3年","硕士及以上","全职","算法 | 数据挖掘 | 数据分析","2018-08-09  ","自由,挑战,项目管理",,"上海-浦东新区-张江-高科碧波路518号","2018-08-13 22:53:06"
"涂鸦智能云端开发部","java开发工程师-语音AI工...","15k-25k","杭州 ","经验不限","本科及以上","全职","Java","2018-08-06  ","五险一金,发展空间大,弹性时间,扁平管理","岗位职责","杭州-西湖区-古墩路-古墩路87号浙商财富中心3号楼7-8层","2018-08-13 22:53:10"
"北昂医疗开发部","图像识别开发工程师","12K-24K","上海 ","经验3-5年","本科及以上","全职","医疗健康 | 计算机视觉 | 图像处理 | 模式识别","10:12  ","优秀团队,最前沿技术,朝阳行业","岗位职责：","上海-静安区-宝山路-兴亚广场","2018-08-13 22:53:25"
"京东金融","OCR图像识别资深工程师","20k-35k","北京 ","经验5-10年","本科及以上","全职","深度学习 | 图像处理 | 算法","11:23  ","班车,餐补","工作职责：","北京-大兴区-京东总部","2018-08-13 22:53:29"
"车全通","图像识别算法工程师","10k-20k","杭州 ","经验1-3年","本科及以上","全职","汽车 | 人工智能 | 图像处理 | 算法","2018-07-30  ","成长型,领导好","岗位职责：","杭州-西湖区-西溪-西溪路527号浙商创投中心C幢504","2018-08-13 22:53:32"
"石斧信息技术部","视觉识别算法工程师","20k-30k","上海 ","经验5-10年","硕士及以上","全职","人工智能 | 图像处理 | 计算机视觉 | 算法","2018-07-20  ","工作氛围好","职责描述1. 负责计算机视觉三维方向、双目视觉、目标识别、目标跟踪等相关的技术的研发工作。2. 负责图像模式识别、机器学习等相关算法（如人脸，物体识别，相似图像搜索与聚类等）研发。3. 负责相应方向技术难点攻关、前瞻研究。4. 负责软件系统核心功能模块进行调试、测试、文档撰写及新技术调研。5. 针对使用场景需求，基于当前人工智能技术，寻求优化方案并改善用户体验。6. 根据场景应用需求，开发并维护人工智能视觉识别技术支撑平台及工具。","上海-宝山区-水产路1269号","2018-08-13 22:53:35"
"汉朔科技","图像识别算法总监","30k-60k","北京 ","经验5-10年","本科及以上","全职","图像处理 | 算法 | 深度学习 | 人工智能","3天前  ","老板好,发展空间大,团队棒","岗位职责：","北京-朝阳区-北苑-瑞普大厦C座1803","2018-08-13 22:53:38"
"讯码科技","AI开发/图像识别实习生","5k-8k","广州 ","经验应届毕业生","硕士及以上","全职","人工智能 | NLP | 计算机视觉 | 图像处理","11:23  ","福利全,待遇优,领导好,环境赞","岗位职责：","广州-番禺区-大学城-青蓝街26号数字家庭基地研发楼3层","2018-08-13 22:53:43"
"ITMS现场交付服务中心","语音维护","8k-15k","深圳 ","经验1-3年","本科及以上","全职","运维 | IT支持","2018-08-06  ","呼叫中心,语音系统,语音交换机,语音电话","岗位职责： ","深圳-福田区-购物公园-福华一路","2018-08-13 22:53:46"
"好未来AI Lab","语音算法工程师","18k-35k","北京 ","经验不限","硕士及以上","全职","人工智能 | 语音识别 | 算法","10:12  ","成长快,团队氛围好","职能：","北京-海淀区-丹棱SOHO","2018-08-13 22:53:49"
"GOSCAM软件部","智能语音工程师","18k-28k","深圳 ","经验3-5年","大专及以上","全职","媒体 | 智能硬件 | 人工智能 | 图像处理","15:04  ","上市公司,待遇丰厚,发展空间大,福利多多","职位要求","深圳-宝安区-西乡-中心区F518时尚创意园","2018-08-13 22:53:53"
"楚基咨询","图像识别算法","20K-40K","广州 ","经验5-10年","本科及以上","全职","算法","2018-07-16  ","有竞争力的薪资福利，广阔的发展平台","有大型公共安全或大型互联网的项目经验，如：智能客服、智能运维、智能监控、公安大数据、AI视频识别、精准医疗、智能身份验真等。  ","广州-番禺区-市桥-番禺区","2018-08-13 22:53:57"
"乐视","助理算法工程师（语音方向）...","8k-16k","北京 ","经验应届毕业生","本科及以上","全职","算法 | 搜索 | 数据挖掘","3天前  ","六险一金","（薪酬请以面试通过后信息为准）","北京-朝阳区-朝阳公园-北京市朝阳区姚家园路105号乐视大厦✉","2018-08-13 22:54:00"
"CEIT开发中心","图像识别算法工程师","25k-35k","北京 ","经验3-5年","本科及以上","全职","工具软件 | 大数据 | 人工智能 | 机器学习 | 深度学习 | 图像处理","2018-07-31  ","五险一金,补充医疗保,带薪年假,绩效薪酬","任职资格：","北京-朝阳区-朝外-东大桥路8号尚都SOHO北塔2501","2018-08-13 22:54:04"
"酷米科技技术部","图像识别算法工程师","8k-13k","西安 ","经验1-3年","本科及以上","全职","智能硬件 | 图像处理 | 算法","2018-07-26  ","周末双休,期权奖励,年底双薪,五险一金","工作职责：","西安-高新技术产业开发区-陕西省科技资源统筹中心","2018-08-13 22:54:07"
"深兰科技","语音语义算法工程师","15k-30k","常州 ","经验不限","硕士及以上","全职","语音识别 | 算法","2018-08-09  ","AI独角兽,扁平管理,发展潜力大","岗位职责：","常州-武进区-科教城创研港4号楼","2018-08-13 22:54:10"
"百度语音技术部","语音技术部-资深数字信号...","30k-60k","北京 ","经验3-5年","本科及以上","全职","机器学习 | 深度学习 | 语音识别","2018-08-08  ","五险一金,带薪休假","职位描述：","北京-海淀区-百度大厦","2018-08-13 22:54:13"
"图灵机器人工程部","语音合成实习工程师","5k-10k","北京 ","经验应届毕业生","硕士及以上","全职","Python | 机器学习","11:08  ","没有考勤,绩效奖金,免费图书,定期团建","【职责描述】","北京-海淀区-上地-农大南路1号硅谷亮城5号楼103","2018-08-13 22:54:27"
"阿里上汽互联网汽车","语音开发实习生","3k-4k","上海 ","经验不限","本科及以上","实习","软件开发","2018-07-30  ","团队氛围好,技术大牛带","岗位职责：1. 参与SDA云端对接模块开发；2. 参与语音NLU模型训练，语料schema定义工作。任职条件：1. 头脑灵活，逻辑思维能力强，积极乐观，热爱分享；2. 计算机网络、算法数据结构等基础较好，计算机专业优先;3. 熟悉Java/python/JavaScript中至少1～2门编程语言;4. 有GitHub、博客等作品优先；5. 熟悉CNN、LSTM优先；有NLP相关背景优先。","上海-徐汇区-徐家汇-淮海西路55号申通信息广场","2018-08-13 22:54:31"
"诗诺软件","图像识别工程师","10k-20k","武汉 ","经验不限","硕士及以上","全职","机器学习 | 深度学习 | 人工智能","2018-07-20  ","五险一金,餐补,周末双休,多次调薪","对深度学习和人工智能方向有浓厚的兴趣，希望以后长期在此方向发展具备比较强的学习能力，对不熟悉的技术可以快速上手要求熟悉 tensorflow 或者 pytorch 技术熟悉 python 和常用的各种数据处理手段熟悉掌握 SVM，linear regressor 等基本的机器学习概念和数据挖掘手段主要负责图像处理技术开发要求了解 图像分类 和 object detection 常用技术手段，比如 faster rcnn，resnet ，dense net，等等。了解常见的无监督学习方法，比如 auto encoder ，GAN了解 data augmentation 的常用技术手段","武汉-东湖新技术开发区-华师园北路茅店光谷科技港6号楼8、9楼","2018-08-13 22:54:35"
"广东工联","图像识别算法工程师","6K-8K","广州 ","经验1-3年","本科及以上","全职","硬件开发","2018-07-20  ","待遇丰厚","1、 根据公司产品和业务需求，进行相关图像算法的研究和开发。 ","广州-越秀区-岭南-先烈中路汇华商贸大厦1801单元","2018-08-13 22:54:38"
"广发信用卡中心","语音技术专家","15k-25k","广州 ","经验不限","本科及以上","全职","数据分析 | 云计算 | 大数据","2018-08-02  ","发展空间大,智能语音,平台大,绩效奖金",,"广州-天河区-冼村-珠江新城珠江西路10号高德置地大厦C栋","2018-08-13 22:54:41"
"酷狗音乐直播","ZBBU-图像识别算法工程师","15k-25k","北京 ","经验1-3年","本科及以上","全职","深度学习 | 图像处理","2018-08-06  ","六险一金,13薪,绩效奖金,餐补等","工作职责:1、负责深度学习框架搭建，包括深度学习算法优化及系统研发；2、支持直播、短视频相关深度学习产品的研究。任职资格:1、计算机、模式识别、数学等相关专业，硕士以上学历；2、扎实的深度学习基础，熟悉tensorflow等深度学习框架，能优化深度学习算法； 3、精通C++，精通高性能、高并发编程，对系统结构和优化有深刻理解； 4、在人脸识别、前后背景分离、肢体动作识别与人体关键点识别等方面有深厚的研究背景，有落地应用优先。5、良好的英语阅读能力，良好团队合作精神，有责任感，学习能力强，追求卓越。","北京-朝阳区-大望路-光华路甲8号和乔大厦B208","2018-08-13 22:54:44"
"电视淘宝产品部门","语音产品经理","15k-25k","杭州 ","经验3-5年","本科及以上","全职","电商 | 产品设计 | 用户研究 | 电商","16:21  ","高额年终奖,电商大平台,AI","职位诱惑：","杭州-余杭区-仓前-乐佳国际1号楼","2018-08-13 22:54:48"
"武汉佰钧成技术有限公司WXG","语音质检","5k-6k","广州 ","经验1-3年","本科及以上","全职","质检 | 品控","09:13  ","腾讯平台,包三餐,六险一金,年底双薪","岗位职责：","广州-天河区-南方通信大厦","2018-08-13 22:54:51"
"唯理科技","图像识别工程师","6k-12k","武汉 ","经验不限","学历不限","全职","人工智能 | 深度学习 | 图像处理 | 算法","2018-07-30  ","博士带队,发展空间好,项目棒","对深度学习和人工智能方向有浓厚的兴趣，希望以后长期在此方向发展","武汉-东湖新技术开发区-华工科技园创新基地17号楼306","2018-08-13 22:54:55"
"南泥湾","图像识别工程师","10k-20k","武汉 ","经验不限","硕士及以上","全职","深度学习 | 机器学习","2018-07-26  ","五险一金,餐补,周末双休,多次调薪","对深度学习和人工智能方向有浓厚的兴趣，希望以后长期在此方向发展具备比较强的学习能力，对不熟悉的技术可以快速上手要求熟悉 tensorflow 或者 pytorch 技术熟悉 python 和常用的各种数据处理手段熟悉掌握 SVM，linear regressor 等基本的机器学习概念和数据挖掘手段主要负责图像处理技术开发要求了解 图像分类 和 object detection 常用技术手段，比如 faster rcnn，resnet ，dense net，等等。了解常见的无监督学习方法，比如 auto encoder ，GAN了解 data augmentation 的常用技术手段","武汉-洪山区-华师园北路18号光谷科技港6号楼8-9楼","2018-08-13 22:55:00"
"作业帮平台","算法工程师（语音方向）","25k-50k","北京 ","经验1-3年","本科及以上","全职","人工智能 | 机器学习 | 算法","11:06  ","晋升空间,三餐,团队好,住房补助","工作描述：","北京-海淀区-西二旗-开拓路1号汇苑开拓大厦A座4层","2018-08-13 22:55:04"
"追一科技","语音标注实习生","1k-2k","深圳 ","经验应届毕业生","本科及以上","实习","大数据 | 数据分析","3天前  ","可转正","岗位职责：","深圳-南山区-讯美科技广场1号楼10CD","2018-08-13 22:55:09"
"迅雷直播部","语音-产品经理","15k-30k","深圳 ","经验3-5年","本科及以上","全职","直播","2018-08-09  ","大流量平台","工作职责：","深圳-南山区-科技园科技中二路软件园二期11栋7楼","2018-08-13 22:55:12"
"小米信息部","语音通讯工程师","15k-25k","北京 ","经验3-5年","本科及以上","全职","企业软件","2018-07-18  ","大平台","岗位职责：","北京-海淀区-西三旗-小米总参","2018-08-13 22:55:17"
"百度语音技术部","语音技术部-架构开发工程师","15k-25k","北京 ","经验1-3年","本科及以上","全职","C++","2018-08-08  ","弹性工作,五险一金","语音技术部-架构开发工程师岗位职责：-从事语音交互后端架构的研发-从事语音传输通信系统的研发-从事语音产品解决方案的研发和实施岗位要求：-工作1-2 年以上，计算机及计算机相关专业本科或本科以上学历-精通Linux/Unix 平台上的C/C++ 编程，有良好的编程习惯-精通网络编程、多线程编程-熟悉PHP/GO等web 服务编程语言加分-有2B商业软件和/或BI系统设计、开发、使用经验者加分-对数据结构和算法设计具有深刻的理解，有1 年以上系统分析和设计的实践经验","北京-海淀区-西北旺-百度科技园4号楼","2018-08-13 22:55:20"
"深兰科技","语音语义算法工程师","15k-30k","上海 ","经验不限","硕士及以上","全职","语音识别 | 模式识别 | 算法","2018-08-09  ","AI独角兽,扁平管理,发展潜力大","岗位职责：","上海-长宁区-北新泾-威宁路369号深兰人工智能大楼","2018-08-13 22:55:34"
"roobo","语音合成工程师","25k-50k","北京 ","经验3-5年","本科及以上","全职","机器学习 | 模式识别 | 算法","10:07  ","人工智能,优秀团队","职位职责：","北京-东城区-朝阳门-银河soho","2018-08-13 22:55:37"
"奇点机智技术","语音合成工程师","20k-40k","北京 ","经验不限","本科及以上","全职","深度学习","14:14  ","从零开始,语音合成,技术大牛","工作职责:","北京-海淀区-北京大学-中关村成府路45号智造大街F座","2018-08-13 22:55:41"
"武汉佰钧成技术有限公司腾讯微信事业部","语音质检（纯文职类）","5k-6k","广州 ","经验1-3年","本科及以上","全职","客服 | 质检","2018-08-01  ","免费三餐,六险一金,周末双休,纯文职岗","岗位描述：","广州-天河区-五山-南方通讯大厦","2018-08-13 22:55:44"
"追一科技","语音标注","4k-6k","深圳 ","经验不限","学历不限","全职","其他","3天前  ","五险一金","岗位职责：","深圳-南山区-讯美科技广场1号楼10CD","2018-08-13 22:55:51"
"京东金融","OCR图像识别资深工程师","20k-35k","北京 ","经验5-10年","本科及以上","全职","机器学习 | 深度学习 | 图像处理 | 模式识别","11:23  ","福利全面、平台成长快、团队开放学习。","工作职责：1、图像中文字、人脸检测等、定位和识别引擎核心算法开发；2、具体开发可选择以下方向：图像处理、图像中文字提取、版面分析、特征提取、分类器、语言模型、后处理算法以及算法优化等；3、开发相关OCR图像文字识别引擎及产品；4、跟踪深度学习在图像处理领域最新进展。","北京市-大兴区-亦庄-亦庄经海路京东总部","2018-08-13 22:55:54"
"NuanceR&D","语音合成研发工程师","12k-20k","上海 ","经验应届毕业生","本科及以上","全职","自然语言处理","2018-07-25  ","行业专家，研发岗位，欧式办公，弹性工作","Reporting to TTS manager, the research engineer will conduct innovative research and development with focus on TTS Front-end or Back-end technologies.","上海-浦东新区-东方路-，竹林路101号陆家嘴基金大厦304室","2018-08-13 22:55:57"
"好未来技术部","语音处理架构师","40k-60k","北京 ","经验5-10年","本科及以上","全职","教育 | 人工智能 | 算法","10:25  ","上市公司,大牛团队,晋升空间大,福利优厚","岗位职责：","北京-海淀区-中关村-中关村","2018-08-13 22:56:01"
"竹间智能科技(上海)有限公司产品","产品经理（语音方向）","15k-30k","上海 ","经验1-3年","本科及以上","全职","产品设计 | 产品策划","10:12  ","酷炫的产品 宽松的环境 更多的发展可能","工作职责：","上海-徐汇区-田林-宜山路700号新宜街A1栋303室（地铁九号线桂林路站4号口）","2018-08-13 22:56:05"
"田米科技软件服务部","语音产品经理","20k-40k","北京 ","经验3-5年","本科及以上","全职","用户研究","09:43  ","薪酬高,福利好,环境好","工作职责：1、  与技术团队紧密配合，跟进推动项目按时上线和迭代。2、  探索语音技术落地场景，可独立完成语音类产品的调研、规划工作，产出高质量文档。3、  根据相关业务完成音频、文本语料收集、整理等工作。4、  对线上产品进行数据分析，从中发现产品问题、挖掘用户需求并提出解决策略职位要求1、1年以上语音产品从业经验。2、对数据敏感，具备数据分析能力。3、能熟练使用Axure等工具产出低保真原型。4、对语音和AI行业具有浓厚兴趣。5、计算机、通信、语言学、心理学、统计学等相关专业优先考虑。","北京-海淀区-毛纺路58号院3号楼小米总参楼内","2018-08-13 22:56:09"
"趣丸TT事业部","语音主播招募专员","5k-8k","广州 ","经验1-3年","大专及以上","全职","直播 | 运营 | 市场","09:34  ","五险一金,带薪年假,年度旅游,包两餐","岗位职责：","广州-天河区-棠下-棠下荷光三横路9号盛达商务园C座3-4楼","2018-08-13 22:56:12"
"爱云校项目部","高级算法研发工程师（图像...","18k-25k","广州 ","经验1-3年","本科及以上","全职","图像处理 | 模式识别 | 算法","20:44  ","五险一金","工作职责：","广州-天河区-天河公园-中山大道华景软件园","2018-08-13 22:56:15"
"一品威客网产品部","图像识别算法工程师","15k-30k","北京 ","经验1-3年","本科及以上","全职","图像处理 | 算法 | 机器学习 | 深度学习","2018-07-20  ","五险一金,带薪年假,年底双薪,福利众多","工作职责：","北京-海淀区-上地东路35号颐泉汇2号楼208","2018-08-13 22:56:19"
"同盾科技部门","语音产品","20k-40k","杭州 ","经验3-5年","本科及以上","全职","产品设计","17:24  ","五险一金,弹性上班","岗位职责：1. 调研并理解市场需求，组织产品团队，研发、推广语音和反欺诈结合的创新产品","杭州-余杭区-仓前-文一西路998号海创园","2018-08-13 22:56:22"
"陌陌大数据部","反spam工程师（语音算法方向）","25k-50k","北京 ","经验3-5年","本科及以上","全职","模式识别 | 算法","11:52  ","技术氛围浓","岗位职责：","北京-朝阳区-望京-阜通东大街1号望京Soho塔2,B座20层","2018-08-13 22:56:26"
"微壳","【图像识别算法工程师】","25k-40k","北京 ","经验3-5年","本科及以上","全职","机器学习 | 深度学习 | 图像处理","09:04  ","Geek,16薪,六险一金,海外旅游","岗位职责：","北京-海淀区-中关村-知春路","2018-08-13 22:56:40"
"狗尾草智能科技AI Lab","高级语音研发工程师","30k-60k","上海 ","经验1-3年","硕士及以上","全职","语音合成 | 语音识别 | 人工智能 | 深度学习","2018-07-25  ","两次调薪,年终多薪,车补餐补,大牛云集","招聘岗位：高级语音研发工程师","上海-静安区-南京西路-晶采世纪大厦","2018-08-13 22:56:44"
"蝉影科技","视觉AI工程师（图像识别方向）","30k-60k","北京 ","经验3-5年","本科及以上","全职","人工智能 | 图像处理 | 算法 | 机器学习","2018-08-09  ","图像识别,人工智能,薪资开放","工作职责","北京-朝阳区-望京-望京阜通东大街1号望京soho","2018-08-13 22:56:46"
"达闼科技NLP(CN)","语音合成算法工程师","20k-40k","北京 ","经验3-5年","硕士及以上","全职","人工智能 | 算法","2018-08-03  ","行业前景好,公司潜力大,发展空间大,福利待遇佳","职位描述： ","北京-朝阳区-望京-望京soho塔3A座23层","2018-08-13 22:56:49"
"联想集团PG","语音产品经理","25k-35k","北京 ","经验3-5年","本科及以上","全职","产品设计","3天前  ","周末双休,弹性工作制,带薪年假,餐补","负责Voice Platform语音产品定义，产品页面定义，交互设计等工作","北京-海淀区-西北旺-联想总部(北京)园区","2018-08-13 22:56:53"
"海天瑞声研究中心","语音信号算法工程师","15k-25k","北京 ","经验1-3年","硕士及以上","全职","算法","13:24  ","七险一金,带薪年假,奖金丰厚,海外旅游","1.岗位职责 1）语音信号处理、语音识别、自然语言处理等关键技术研发 2）语音识别、自然语言处理、人机对话系统等原型系统搭建 3）核心算法的API封装 2.任职要求 1）电子工程、计算机、自动化、模式识别、信号处理、语音图像处理等相关专业的研究生毕业； 2）熟悉bash、perl/python、c/c++技能 3）语音识别/合成、自然语言处理、信号处理等领域的实习经验优先； 4）具有较强的独立工作能力，逻辑思维强，有创新精神，工作踏实，积极主动，善于编写技术文档； 5）责任心强，具有良好的团队合作精神 ","北京-海淀区-五道口-五道口优盛大厦D801","2018-08-13 22:56:57"
"好未来","语音算法工程师","25k-50k","北京 ","经验不限","硕士及以上","全职","人工智能 | NLP | 算法","2018-07-24  ","上升空间大,体系完整,发展空间大,上市公司","任职要求：","北京-海淀区-丹棱街6号丹棱SOHO","2018-08-13 22:57:01"
"陌陌技术部","语音算法实习生","4k-8k","北京 ","经验应届毕业生","硕士及以上","实习","模式识别 | 算法","11:52  ","完善的福利,竞争力薪酬,技术氛围好,上升空间大","岗位职责：","北京-朝阳区-望京-阜通东大街1号望京Soho","2018-08-13 22:57:04"
"烽火普天","语音算法工程师","15k-30k","武汉 ","经验3-5年","本科及以上","全职","语音识别","2018-08-06  ","大牛带你飞,扁平管理,花样福利","岗位职责：","武汉-东湖新技术开发区-光谷软件园AI栋10层","2018-08-13 22:57:08"
