"招聘单位","招聘岗位","薪资区间","工作地点","工作经验","学历要求","岗位属性","类别","发布时间","职位诱惑","职位描述","工作地址","爬取时间"
"猎豹移动","高级销售经理（华东区）","15k-30k","广州 ","经验5-10年","大专及以上","全职","企业服务 | 部门管理 | 市场管理 | KA","2018-08-06  ","智能硬件,上市公司,丰厚福利","工作职责:1、负责国内人工智能解决（人脸识别系统、语音交互系统等解决方案）、机器人市场的挖掘、拓展，完成相应的业绩任务。2、挖掘、拓展有市场资源和资金实力的渠道商，拓展大客户。3、维护代理、大客户关系、日常拜访客户，及时了解、处理渠道商、直接客户问题反馈。4、收集、分析竞争对手技术、商务信息，为项目商务决策提供支撑。5、完成订单合同流程，市场的需求等预测。7、服从工作安排，定期反馈项目进展、汇报日常工作。任职资格:1、全日制大专以上学历，工科类如电力、电子、计算机、能源、自动化等专业；2、5年以上经验，具有相关行业区域复杂系统销售工作经验和团队管理经验；3、了解相关行业及国家政策，熟悉人工智能解决（人脸识别系统、语音交互系统等解决方案）、机器人市场运作流程者优先。4、有一定企业、金融政府行业企业客户资源、有人工智能（人脸识别系统、语音交互系统）等解决方案、机器人市场工作经验者优先。5、外形气质好，有较好的业务能力、沟通协调及处理突发事件的能力；6、具有很强的开拓精神、创新精神、吃苦耐劳，能坚持大区内经常出差，有较强的承压能力；","广州-天河区-员村-珠江新城华夏路26号1507室","2018-08-13 19:32:57"
"威莱斯电子研发部","图像算法工程师","10k-20k","无锡 ","经验1-3年","本科及以上","全职","人工智能 | 深度学习 | 计算机视觉 | 图像处理","2018-07-31  ","新项目,前沿技术,博士带队","1、本科或硕士学历，计算机、数字图像处理，自动化、数学等相关专业；","无锡-滨湖区-雪浪-绣溪路50号K-PARK服务中心大厦3号楼","2018-08-13 19:33:00"
"米橙科技技术部","高级算法工程师","25k-50k","杭州 ","经验5-10年","硕士及以上","全职","机器学习 | 深度学习 | 图像处理 | 模式识别","3天前  ","薪资待遇高,技术氛围好,晋升空间大","岗位职责：","杭州-西湖区-西湖-文三路","2018-08-13 19:33:03"
"和而泰和而泰人工智能实验室","和而泰 419 Lab 计算机视...","25k-50k","深圳 ","经验3-5年","硕士及以上","全职","计算机视觉 | 图像处理 | 人工智能 | 机器学习","2018-08-07  ","物联网,人工智能,下午茶,团队氛围","岗位职责：","深圳-南山区-科技园-圳市高新区南区深圳航天科技创新研究院D座10楼","2018-08-13 19:33:06"
"深兰科技算法研究中心","深度学习算法专家","25k-40k","上海 ","经验3-5年","硕士及以上","全职","软件开发 | ERP","2018-07-25  ","期权,科学家团队,人工智能,AI","职责：","上海-长宁区-中山公园-凯旋路166号凯旋坊8号楼2楼D座","2018-08-13 19:33:09"
"猫眼电影","终端设备研发工程师(嵌入...","15k-30k","上海 ","经验1-3年","本科及以上","全职","音乐 | Linux | 嵌入式","10:05  ","福利好,氛围好,大牛多",,"上海-长宁区-北新泾-中山国际广场B座8F","2018-08-13 19:33:12"
"智贝科技研发部","算法工程师","10k-20k","杭州 ","经验1-3年","硕士及以上","全职","软件开发","00:12  ","免费住宿,股权激励,大牛同行","职责描述：","杭州-滨江区-江南-六和路368号海创基地北楼二层B3-5室","2018-08-13 19:33:15"
"智链达","智能硬件项目经理","15K-30K","杭州 ","经验3-5年","本科及以上","全职","硬件开发","3天前  ","包吃，五险一金，年底奖金，提升空间大","岗位职责：","杭州-富阳市--杭州市富阳区银湖街道富闲路9号创新中心7号楼7楼","2018-08-13 19:33:18"
"虹软研发","图像算法工程师","15K-30K","杭州 ","经验1-3年","硕士及以上","全职","图像处理 | 算法 | 模式识别","2018-08-09  ","优秀团队,完善福利","工作职责：","杭州-西湖区-文一路-西斗门路3号，天堂软件园A栋23F","2018-08-13 19:33:21"
"向素智能研发部","Android软件工程师","7k-10k","上海 ","经验1-3年","学历不限","全职","信息安全 | 企业服务 | Android | SDK","2018-08-08  ","有发挥空间,人工智能,团队氛围好","1、负责公司Android人脸识别访客机，人脸闸机，人脸考勤应用的开发； 2、负责公司人脸识别sdk的接口封装；3、完成人脸识别安卓客户端界面及应用程序设计、开发、发布； 4、参与公司产品架构设计、方案的制定； 5、负责Android平台框架层面的开发维护以及扩展； 6、根据产品功能需求设计并完成软件实现。 职位要求：1、专科及以上学历，计算机或相关专业；2、一年及以上应用实际开发经验；3、良好的Java技术功底，熟悉Android系统架构及相关技术，熟悉安卓apk开发；4、有一定Python开发经验，可以进行web端管理程序开发；5、有多个完整的安卓项目经验，至少参加过两个完整的商业级应用开发项目； 6、思维敏捷，有很强的逻辑分析能力、数据分析能力；7、具有良好的沟通能力、推动能力、协调能力，有强烈的责任心和团队合作精神。","上海-浦东新区-张江-科苑路151号3楼","2018-08-13 19:33:23"
"酷狗音乐开发","ZBBU-图像识别算法工程师","25k-50k","广州 ","经验1-3年","硕士及以上","全职","视频 | 直播 | 机器学习 | 深度学习 | 图像处理 | 算法","2018-08-06  ","年终奖,发展空间大,员工旅游,绩效奖金","工作职责:1、负责深度学习框架搭建，包括深度学习算法优化及系统研发；2、支持直播、短视频相关深度学习产品的研究。任职资格:1、计算机、模式识别、数学等相关专业，硕士以上学历；2、扎实的深度学习基础，熟悉tensorflow等深度学习框架，能优化深度学习算法； 3、精通C++，精通高性能、高并发编程，对系统结构和优化有深刻理解； 4、在人脸识别、前后背景分离、肢体动作识别与人体关键点识别等方面有深厚的研究背景，有落地应用优先。5、良好的英语阅读能力，良好团队合作精神，有责任感，学习能力强，追求卓越。","广州-天河区-棠下-羊城创意产业园","2018-08-13 19:33:26"
"四川汉王销售部","销售经理","3k-6k","成都 ","经验1-3年","大专及以上","全职","其他","2018-08-03  ","高提成,双休,社保","岗位名称：销售代表","成都-武侯区-望江路-成都市一环路南一段12号学府花园锦学阁18C","2018-08-13 19:33:29"
"深醒科技研发中心","web产品经理","15k-30k","北京 ","经验3-5年","本科及以上","全职","产品设计","2018-07-31  ","AI公司,学术氛围,空间广阔,福利优厚","工作职责：","北京-海淀区-大钟寺东路9号京仪大厦B座318室","2018-08-13 19:33:32"
"震坤行","算法工程师","15k-30k","北京 ","经验3-5年","本科及以上","全职","算法","2018-07-30  ","平台大,B2B电商,福利好,空间大","岗位职责：","北京-朝阳区-望京-望京东园区6号楼北望金辉大厦805-806室","2018-08-13 19:33:35"
"数据堂创新业务部","活动运营经理","10k-20k","北京 ","经验3-5年","本科及以上","全职","活动策划 | 大数据","3天前  ","五险一金,定期体检,绩效奖金,年终奖金","@我们通过众包为科技最前沿的企业人工智能算法的研究采集和结构化标注数据，未来无人驾驶、人脸识别、语音识别等技术革新出一份儿力。","北京-海淀区-中关村大街18号互联网创新教育中心18层","2018-08-13 19:33:38"
"猎豹移动","高级销售经理&总监（西...","15k-25k","成都 ","经验5-10年","大专及以上","全职","企业服务 | 部门管理 | 事业部经营 | 政府关系","11:20  ","人工智能,上市公司,丰厚福利","工作职责:1、负责国内人工智能解决（人脸识别系统、语音交互系统等解决方案）、机器人市场的挖掘、拓展，完成相应的业绩任务。2、挖掘、拓展有市场资源和资金实力的渠道商，拓展大客户。3、维护代理、大客户关系、日常拜访客户，及时了解、处理渠道商、直接客户问题反馈。4、收集、分析竞争对手技术、商务信息，为项目商务决策提供支撑。5、完成订单合同流程，市场的需求等预测。7、服从工作安排，定期反馈项目进展、汇报日常工作。任职资格:1、大专以上学历，工科类如电力、电子、计算机、能源、自动化等专业；2、5年以上经验，具有相关行业区域复杂系统销售工作经验和团队管理经验；3、了解相关行业及国家政策，熟悉人工智能解决（人脸识别系统、语音交互系统等解决方案）、机器人市场运作流程者优先。4、有一定企业、金融政府行业企业客户资源、有人工智能（人脸识别系统、语音交互系统）等解决方案、机器人市场工作经验者优先。5、外形气质好，有较好的业务能力、沟通协调及处理突发事件的能力；6、具有很强的开拓精神、创新精神、吃苦耐劳，能坚持大区内经常出差，有较强的承压能力；","成都-锦江区-三圣-红星路步行街3段1号","2018-08-13 19:33:52"
"齐牛金融研发中心","图像算法工程师（OCR）","15k-25k","深圳 ","经验3-5年","硕士及以上","全职","人工智能 | 图像处理 | 模式识别 | 算法","2018-08-09  ","人工智能,算法,图像处理,模式识别","岗位职责：1.负责场景文字检测、识别算法实现及优化；2.优化识别引擎、提高识别效率及成功率。任职要求：1.硕士或以上学历；2.两年以上OCR、人脸识别或其他图像识别相关工作经验；3.熟悉图像处理、模式识别算法，能够使用深度学习解决图像中的目标检测、文字识别问题；4.具备较强的分析问题和解决问题能力。","深圳-南山区-大冲-铜鼓路华润置地大厦E座38D","2018-08-13 19:33:55"
"广州像素应用开发部","C++算法工程师","6k-12k","广州 ","经验1-3年","本科及以上","全职","C++ | 算法","2018-08-01  ","股权激励、五险一金、年终奖、周末双休","岗位职责：","广州-海珠区-岭南-海联路25号208室","2018-08-13 19:33:58"
"美的集团IT共享技术","AI算法工程师","20k-40k","广州 ","经验不限","硕士及以上","全职","人工智能 | 深度学习 | 计算机视觉 | 算法","2018-07-29  ","大牛云集,技术氛围好,竞争力薪资,福利礼包","【岗位职责】","广州-南沙区-美的南沙工业园","2018-08-13 19:34:02"
"沃特沃德蛇口总部","算法工程师","20k-30k","深圳 ","经验3-5年","硕士及以上","全职","机器学习 | 深度学习 | 模式识别 | 算法","2018-08-06  ","绩效奖金,年终奖金,晋升机会,轻松氛围","岗位职责：","深圳-南山区-南油-花园城数码大厦B座6楼","2018-08-13 19:34:05"
"贡才集团组装部","普工操作工","3k-5k","徐州 ","经验不限","学历不限","全职","汽车 | 其他","2018-07-25  ","长白班早八点到晚七点","徐州金色新能源最大的电动汽车生产企业大力招聘通告如下：","徐州-沛县--111","2018-08-13 19:34:07"
"平安普惠","市场专员","6K-12K","杭州 ","经验1-3年","大专及以上","全职","营销 | 市场 | 市场推广","2天前  ","正编，公平公正的薪酬体系六险二金","平安普惠隶属于世界500强第29位的平安集团，集团内部贡献率稳居前三，经过超十年快速发展，目前是全球最大的消费金融公司，成为行业专业典范，贷款余额突破4300亿！拥有超5万人的线下服务团队，累计服务客户近600万，分布全国276个城市。有人脸识别、微表情、人工智能技术、反欺诈扫描等领先创新的信贷科技支持，丰富的无抵押、有抵押、互联网借款产品，多元借款方案为借款人提供定制化服务。一个工号，全国业务可做。平安普惠在平安3.0时代背景下，将不断加强普惠金融推广，打造全球值得信赖的、客户首选的普惠金融品牌。","杭州-滨江区-杭州市滨江区滨盛路1688号明豪大厦15楼1506室","2018-08-13 19:34:10"
