"招聘单位","招聘岗位","薪资区间","工作地点","工作经验","学历要求","岗位属性","类别","发布时间","职位诱惑","职位描述","工作地址","爬取时间"
"杉数科技算法部","算法工程师","20k-40k","北京 ","经验不限","硕士及以上","全职","大数据 | 算法 | 数据挖掘","09:41  ","大牛带领 精英团队 成长空间 高薪酬福利","职位描述：","北京-东城区-和平里-歌华大厦A座1204","2018-08-13 23:30:16"
"哥大诺博科技发展部","算法工程师","15k-30k","北京 ","经验不限","硕士及以上","全职","教育 | 大数据 | 算法 | 数据挖掘 | 数据分析","2018-08-09  ","教育+科技,脑认知","职位诱惑：","北京-海淀区-双榆树-中关村大街甲59号文化大厦","2018-08-13 23:30:19"
"AdMaster研发","算法工程师","15k-30k","北京 ","经验1-3年","硕士及以上","全职","NLP | 算法 | 数据挖掘","2018-08-08  ","业界领先","职位要求：","北京-海淀区-清河-中关村东升科技园","2018-08-13 23:30:22"
"Face++CSG","算法工程师/ Researcher","30k-60k","北京 ","经验3-5年","本科及以上","全职","机器学习 | 计算机视觉 | 图像处理 | 模式识别","2018-08-08  ","重点业务部门 前景好","岗位职责:1. 推进计算机视觉和机器/深度学习的最新技术。2. 在计算机视觉和机器/深度学习领域构建关键性应用。3. 将这些技术部署到Face++, Face ID和手机业务当中。","北京-海淀区-北京大学-科学院南路2号融科资讯中心A座3层","2018-08-13 23:30:25"
"融畅软件技术部门","算法工程师","25k-45k","杭州 ","经验3-5年","本科及以上","全职","大数据 | 移动互联网","2018-08-01  ","福利优厚,环境优美,氛围轻松,女同事多","职位描述：","杭州-余杭区--矩阵国际","2018-08-13 23:30:29"
"海知智能开发部","算法工程师-知识图谱","25k-50k","北京 ","经验3-5年","本科及以上","全职","大数据 | 金融 | 建模 | 算法","3天前  ","创新前沿,技术大牛,弹性工作,发展空间大","海知智能开发以自然语言处理与知识图谱为核心技术的新一代语义理解平台，目前我们正在寻找在信息检索、人工智能、推荐系统、问答系统、自然语言处理、知识图谱、大规模系统设计/网络/数据存储等方面的工程师。如果您在这些方面有着丰富经验，又或者您是刚毕业不久的大学生，对这些方面有着极大的兴趣。我们期待您的加入。","北京-海淀区-北四环西路67号中关村国际创新大厦","2018-08-13 23:30:43"
"蓝鸽集团科研院","算法工程师/大数据工程师","12k-20k","嘉兴 ","经验不限","硕士及以上","全职","数据 | 大数据 | 算法","3天前  ","提供住宿 五险一金 节日福利 加班补贴","【岗位职责】","-嘉兴","2018-08-13 23:30:46"
"Face++研究院","SLAM/VIO/三维重建算法研究员","25k-50k","北京 ","经验3-5年","本科及以上","全职","算法","2018-08-08  ","大牛云集,成长快,大平台","We are looking for SLAM/VIO/3D Reconstruction Researchers with a theoretical and practical knowledge to help shape the future direction of our company.Responsibilities1. Research and develop SLAM/VIO/3D Reconstruction algorithms; 2. Develop and implement camera, IMU, wheel and Lidar fusion algorithms for odometry and HD mapping;Requirements1. Strong understanding of SLAM, VIO or SFM; 2. Familiarity with sensor fusion and integrated navigation algorithms; 3. Working knowledge of multi-view geometries and graph optimization; 4. Experience with various open source SLAM system e.g. ORB-SLAM2, V INS or OKVIS 5. Experience with various open source libraries e. g. ceres, g2o, Eigen or OpenCV 6. Strong hands-on software development experience using C/C++.7. B.S., M.S. or Ph.D. in Computer Science, Robotics, or equivalentNice-To-Haves1. Experience developing in ROS2. Knowledge of Deep Learning in computer vision 3. Expertise with OpenGL, Unreal or Unity 4. Experience developing in AR/VRSLAM/VIO/三维重建算法研究员我们在寻找在 SLAM、VIO、三维重建领域的研究者加入我们的队伍共同为旷视在机器人/AR等领域的探索进行努力。工作内容1. 研究和开发视觉 SLAM、VIO、三维重建算法；2. 研究视觉与 IMU、码盘、激光等多传感器融合算法与高精地图重建。必备要求1. 熟练掌握 SLAM、VIO、三维重建等算法知识；2. 掌握多传感器融合算法；3. 掌握多视图几何、图优化等相关算法；4. 熟悉常见开源 SLAM 框架，例如 ORB-SLAM2、VINS、OKVIS 等；5. 熟悉常见开源工具库，例如 ceres、g2o、Eigen、OpenCV 等；6. 具有丰富的 C/C++ 编程经验；7. 计算机、机器人、自动化等相关专业本科及以上学历。可选要求1. 熟悉 ROS 系统开发；2. 了解计算机视觉相关的深度学习知识；3. 会使用 OpenGL、Unreal 或者 Unity 开发；4. 具有 AR/VR 等相关开发经验。","北京-海淀区-北京大学-科学院南路2号融科资讯中心A座3层","2018-08-13 23:30:49"
"明略数据","算法工程师","20k-35k","北京 ","经验3-5年","本科及以上","全职","算法 | 大数据","14:01  ","五险一金","工作职责：","北京-朝阳区-立水桥-立水桥","2018-08-13 23:30:53"
"360","算法工程师","40k-80k","北京 ","经验3-5年","本科及以上","全职","大数据 | 算法 | 搜索 | 数据挖掘","2018-08-07  ","全额试用期 弹性工作 免费三餐 健身房等","岗位职责：","北京-朝阳区-酒仙桥-酒仙桥路6号院（电子城•国际电子总部）","2018-08-13 23:30:56"
"贝贝网共享技术部","算法工程师","18k-30k","杭州 ","经验1-3年","硕士及以上","全职","广告营销 | 人工智能 | 机器学习 | 深度学习 | NLP","2018-08-01  ","技术挑战大,成长机会多,团队氛围好,全额公积金","岗位描述","杭州-江干区-杭州市江干区普盛巷9号东谷创业中心贝贝大楼","2018-08-13 23:30:59"
"车来了用户产品研发","算法工程师","25k-40k","北京 ","经验1-3年","硕士及以上","全职","数据挖掘 | 算法","16:58  ","扁平管理,专业培训,年底双薪,绩效奖金","岗位职责","北京-朝阳区-亚运村-惠中路5号院远大中心B座22层","2018-08-13 23:31:03"
"京东集团","高级算法工程师","35k-45k","北京 ","经验5-10年","本科及以上","全职","深度学习 | NLP | 算法 | 数据挖掘","18:02  ","牛人多,福利好","工作内容：","北京-朝阳区-北辰世纪中心A座","2018-08-13 23:31:06"
"数位科技","算法工程师","13k-25k","深圳 ","经验1-3年","本科及以上","全职","算法","2018-08-09  ","14薪起,黑科技,期权奖励,福利丰厚","岗位职责：","深圳-南山区-软件产业基地5C栋1001A~1002C","2018-08-13 23:31:09"
"青松大数据部","算法工程师","30k-60k","北京 ","经验3-5年","本科及以上","全职","大数据 | 算法 | 数据挖掘","15:08  ","五险一金,股票期权,季度旅游,福利多多","岗位职责：","北京-海淀区-北京大学-中关村鼎好大厦A座2层义创空间","2018-08-13 23:31:13"
"生命奇点IT研发中心","算法工程师","12k-24k","北京 ","经验应届毕业生","本科及以上","全职","广告营销 | 医疗健康 | 算法 | 数据挖掘","11:53  ","项目有挑战,团队氛围好,技术导向,成长空间大","职位描述：1）负责精准医疗核心算法研究和开发；2）对非结构化的临床信息做标准化、归一化整合，提取有用信息，做结构化处理；3）对临床和基因组学数据做分析挖掘，找到有效模式，推荐最优治疗方案，预测病人未来状况。职位要求：1) 具备以下背景之一：统计学、数据挖掘、机器学习、深度学习相关的知识以及经验；","北京市-海淀区-中关村-北四环西路65号海淀新技术大厦1036","2018-08-13 23:31:16"
"巧达数据AI数据组","算法工程师","16k-32k","北京 ","经验1-3年","本科及以上","全职","广告营销 | 算法 | 数据挖掘","09:06  ","月餐补2k,年奖6个月,工作居住证,期权换现金","岗位职责：","北京-海淀区-中关村-海淀北二街6号普天大厦11层西区","2018-08-13 23:31:19"
"深知科技算法部","算法工程师","15k-25k","杭州 ","经验不限","学历不限","全职","大数据 | 算法 | 数据挖掘","2018-08-02  ","股票期权,行业热点,超长年假","职责：","杭州-余杭区-仓前-五常街道高教路970-1号西溪联合科技广场4幢307室","2018-08-13 23:31:23"
"展心展力","算法工程师","20k-40k","北京 ","经验3-5年","学历不限","全职","人工智能 | 算法","12:25  ","高期权,福利好,餐补,技术大牛","职位描述：1.与团队一起工作搭建信息流推荐服务；2.使用机器学习算法，在海量数据上建立预测模型；3.根据用户行为数据建立的用户模型，发现用户兴趣；4.与基础架构团队一起构建稳定，可扩展的后端服务；任职资格：1.信息流（feed流）项目经验；2.有机器学习背景，理解常用的机器学习和数据挖掘算法；3.有推荐，ranking，NLP，文本挖掘等方向的实际工程和项目经验；4.熟练掌握C++，Python，Java等其中的一种或几种编程语言，有实际工程经验；","北京-朝阳区-望京-望京博泰大厦10层","2018-08-13 23:31:29"
"NewsJet算法组","算法工程师","25k-45k","北京 ","经验3-5年","本科及以上","全职","搜索 | 算法","3天前  ","Geek范,清华系,福利待遇好,股票期权","【职位描述】","北京-海淀区-知春路-北航致真大厦","2018-08-13 23:31:33"
"趣头条算法部","算法工程师","30k-60k","北京 ","经验1-3年","本科及以上","全职","算法 | 数据挖掘","2018-08-09  ","福利薪资好,团队简单,领导好,奖金多","岗位职责：1. 负责用户画像，推荐算法和机器学习平台的搭建;2. 改进产品的资讯内容推荐系统，优化用户的阅读体验;","北京-海淀区-中关村-大恒科技大厦北座9层","2018-08-13 23:31:47"
"科达研发中心","算法工程师","10k-20k","苏州 ","经验1-3年","硕士及以上","全职","视频 | 深度学习 | 图像处理 | 模式识别 | 算法","2018-07-27  ","深度学习,图像处理","岗位职责：","苏州-高新区-金山路131号","2018-08-13 23:31:50"
"58到家数据智能部","算法工程师","14k-28k","北京 ","经验3-5年","本科及以上","全职","广告营销 | 大数据 | 算法 | 数据挖掘","2018-07-26  ","独角兽,晋升机会多,季度年终奖,双休","【算法岗位职责】1、  运用数据挖掘和机器学习方法和技术，深入挖掘和分析海量商业数据；2、  不断完善和优化算法，以技术驱动公司业务成长，体现技术价值；3、  包括但不限于用户/商家画像建模、商业预测、定价机制、实时调度算法等；【任职要求】1、  计算机、电子、数学或者统计学相关专业本科以上学历，2年以上工作经历；2、  精通一门或多门开发语言（Python和Java等），熟练掌握常用数据结构和算法；3、  了解和使用过机器学习或数据挖掘算法，具有数据快速建模和场景构建的能力；4、  优秀的沟通能力，有创新精神，乐于接受挑战，能承受工作压力；以下能力可选：5、  熟悉Spark等分布式机器学习框架，熟悉Hadoop/HBase/Hive等大数据处理平台；","北京-朝阳区-北苑-五号线立水桥南站，桑普大厦","2018-08-13 23:31:53"
"以太创服技术部","算法工程师","20k-30k","北京 ","经验不限","本科及以上","全职","后端","11:56  ","团队背景强,发展空间大,成长快",,"北京-朝阳区-大望路-建国路93号万达广场12号楼28层","2018-08-13 23:31:57"
"AdMaster研究员","算法工程师","15k-30k","北京 ","经验1-3年","硕士及以上","全职","深度学习 | 数据挖掘 | 算法","2018-08-08  ","优秀团队,扁平管理,技术领先,氛围轻松","我们需要你：","北京-海淀区-清河-中关村东升科技园北领地","2018-08-13 23:32:00"
"动动","算法工程师","18k-36k","北京 ","经验1-3年","本科及以上","全职","机器学习 | 算法 | 数据挖掘","2018-08-06  ","千万用户,海外市场,成长空间","【我们的动动情怀】","北京-朝阳区-博瑞大厦A座1206","2018-08-13 23:32:04"
"惠州市德赛工业研究院有限公司智能穿戴","算法工程师","10k-20k","惠州 ","经验3-5年","硕士及以上","全职","算法","16:13  ","国企背景,五险一金,专业培训,免费体检","职位要求：","惠州-惠城区-惠州市仲恺高新区陈江街道仲恺五路德赛第三工业区","2018-08-13 23:32:08"
"花生米富风控数据部","算法工程师","15k-30k","北京 ","经验3-5年","本科及以上","全职","大数据 | 金融 | 算法 | 数据挖掘","10:38  ","团队氛围好,高速发展,福利多多","职责描述:","北京-海淀区-中关村-海淀新技术大厦10层（南门电梯直达）","2018-08-13 23:32:11"
"卖座网智能营销部","算法工程师","15k-30k","深圳 ","经验1-3年","硕士及以上","全职","广告营销 | 算法 | 数据分析","09:37  ","福利待遇,发展前景","职位描述：","深圳-南山区-科技园-高新科技园中区科苑路15号科兴科学园B3-16楼","2018-08-13 23:32:14"
"360手机卫士","算法工程师","15k-30k","北京 ","经验1-3年","学历不限","全职","信息安全 | 算法 | 数据挖掘","2018-07-18  ","大平台,核心技术","职位描述","北京-朝阳区-酒仙桥-酒仙桥路6号院（电子城•国际电子总部）","2018-08-13 23:32:18"
"苏州梦想人软件科技有限公司研发部","算法工程师","8k-10k","苏州 ","经验不限","硕士及以上","全职","算法 | 数据挖掘 | 数据分析","14:07  ","C/C++,图像处理,图像识别,硕士","岗位要求：","苏州-工业园区-独墅湖-林泉街399号中大院3楼","2018-08-13 23:32:21"
"APUS Group搜素与大数据业务部","算法工程师","15k-30k","北京 ","经验3-5年","本科及以上","全职","广告营销 | 大数据 | 算法 | 数据挖掘 | 数据分析","11:04  ","Shell,搜索,大数据,14薪","工作职责：","北京-朝阳区-望京-望京SOHO,T3","2018-08-13 23:32:24"
"主线科技自动驾驶","控制算法工程师","20k-40k","北京 ","经验不限","硕士及以上","全职","汽车 | 自动化","10:22  ","核心岗位,竞争力薪酬,行业前景好","岗位职责：","北京-海淀区-中关村-互联网金融中心","2018-08-13 23:32:27"
"联想集团LCIG","算法工程师","22k-40k","成都 ","经验5-10年","硕士及以上","全职","大数据 | 算法 | 数据挖掘","09:04  ","发展前景好,福利完善,平台大","岗位描述：","成都-武侯区-拓新东街","2018-08-13 23:32:30"
"小鸿科技互联网事业部","算法工程师","10k-20k","北京 ","经验3-5年","本科及以上","全职","旅游 | 图像处理 | 模式识别 | 算法","2018-08-06  ","前景优势,资源优势,扁平管理,优质福利","工作内容：","北京-海淀区-西三旗-西三旗安宁庄京玺文化创意园B区2层","2018-08-13 23:32:33"
"趣头条","算法工程师","25k-50k","上海 ","经验1-3年","本科及以上","全职","算法","2018-07-31  ","独角兽,日活千万,算法驱动,弹性上班","岗位职责：","上海-浦东新区-浦东新区申江路5005弄星创科技广场3号楼","2018-08-13 23:32:47"
"苏宁易购","算法工程师","20k-40k","北京 ","经验不限","本科及以上","全职","机器学习 | 建模 | 算法 | 数据挖掘","2018-08-03  ","前沿","岗位职责：","北京-朝阳区-四惠-苏宁生活广场","2018-08-13 23:32:51"
"智神信息技术研发部","控制算法工程师","20k-30k","深圳 ","经验5-10年","本科及以上","全职","旅游 | 硬件制造 | 算法","09:16  ","周末双休,福利多,工作环境,项目奖","岗位职责：","深圳-福田区-滨河大道9289号京基滨河时代大厦A栋3606室","2018-08-13 23:32:53"
"数美研发部","算法工程师","25k-50k","北京 ","经验1-3年","本科及以上","全职","广告营销 | 大数据 | 算法 | 搜索 | 数据挖掘","07:12  ","大牛如云,待遇给力,海量数据,顶尖团队","360、小米、百度等顶级互联网公司联合投资，顶级大数据公司","北京-朝阳区-望京-望京诚盈中心","2018-08-13 23:32:57"
"Fordeal","算法工程师","25k-50k","广州 ","经验1-3年","本科及以上","全职","电商 | 数据分析","15:28  ","扁平化管理,弹性工作制,试用期全薪,福利多","工作职责：","广州-海珠区-琶洲-新港东路148号环球贸易中心27楼01-03室","2018-08-13 23:33:01"
"NovuMind Inc.研发部","算法工程师","20k-40k","北京 ","经验1-3年","硕士及以上","全职","人工智能 | 计算机视觉 | 图像处理 | 模式识别","14:14  ","股票期权,带薪年假,年终奖,扁平管理","工作职责：","北京-海淀区-学院路35号世宁大厦9层908号","2018-08-13 23:33:04"
"快仓智能仓储","算法组Leader","30k-60k","上海 ","经验5-10年","硕士及以上","全职","人工智能 | 机器学习 | 深度学习 | 算法","09:53  ","发展空间大",,"上海-徐汇区-虹梅路-钦州北路1198号82幢12层","2018-08-13 23:33:08"
"小站教育产品","算法工程师","15k-25k","北京 ","经验3-5年","硕士及以上","全职","人工智能 | 机器学习 | 算法","09:35  ","发展平台好,成长空间大,薪资待遇好,办公环境佳","岗位职责：","北京-海淀区-北京大学-科学院南路融科资讯大厦A座606","2018-08-13 23:33:11"
"字节跳动","算法负责人","40k-80k","北京 ","经验不限","本科及以上","全职","算法","2018-08-09  ","六险一金，高薪期权，弹性工作，免费三餐，租房补贴",,"北京-海淀区-北京市海淀区北三环西路43号中航广场","2018-08-13 23:33:14"
"九章云极科技算法研究","算法工程师","30k-50k","北京 ","经验1-3年","硕士及以上","全职","算法","11:34  ","技术大牛，年底奖金 补充医疗等"," 算法工程师－工作职责： 1. 参与新一代动态推荐引擎模型搭建和具体问题解决方案的设计工作，和业务团队及产品经理一道，了解业务背景及需求。 2. 运用机器学习相关技术，对海量数据进行处理和分析，挖掘相关信息，建立模型，分析关键因素，推荐引擎和促销相关产品 3. 基于大数据平台，提取、处理业务数据，通过 数据分析和数据挖掘，给出直观的结论及业务洞察4. 跟进数据挖掘，机器学习相关技术的业界发展，并合理的运用到实际产品中，开发机器学习模型及算法来预测特定指标，如用户行为模型、用户倾向等。 开发优化模型和系统，给出最优决策。 职位要求： 1. 在统计/数学/计算机/机器学习/运筹优化相关领域拥有硕士或博士学位。在分析、预测、优化方向有实际应用经历。 对数据敏感，喜欢并善于从数据中发现规律。 2. 精通机器学习中的预测模型，如协同过滤、logistic regression, 神经网络，SVN及决策树等 3. 熟悉统计语言，如R，Python，熟悉数据库及SQL。 4. 在机器学习模型和算法方向有应用经验。基于分布式及大数据平台的优化考虑。 5. 有在大数据平台上处理大规模实时推荐引擎及应用机器学习模型经验者优先。 ","北京-海淀区-上地-农大南路1号硅谷亮城2B-517","2018-08-13 23:33:18"
"MoSeeker仟寻技术","算法工程师","20k-30k","上海 ","经验1-3年","本科及以上","全职","大数据 | 算法 | 数据挖掘","10:03  ","算法大牛,AI,大数据团队,进步空间大","1、负责模型的开发，评估，部署，监控优化工作；","上海-徐汇区-乐山路33号1号楼","2018-08-13 23:33:22"
"58到家","算法工程师（中台）","15k-25k","北京 ","经验3-5年","本科及以上","全职","大数据 | 算法 | 数据挖掘","2018-07-24  ","平台强大,待遇优厚,扁平管理","工作职责： 1、使用机器学习算法解决常见的业务问题，工作内容可能包括但不限于：预测技术、推荐算法、运筹优化、机器学习、仿真系统等 2、对58到家数据进行挖掘、分析，通过对复杂业务或系统问题进行建模，分析影响系统的关键因素，规划、设计和实现新的解决方案，评估并优化模型；   岗位要求： 1. 统招本科或以上学历，计算机、数据挖掘、统计学、运筹学、机器学习或其他相关专业 2. 丰富的数据分析技能和相关经验，具备较好的英文阅读能力 3. 熟悉R/Python等编程语言，熟悉Hadoop, spark, Hive等大数据处理工具 4. 优秀的团队合作精神、诚实、勤奋、严谨","北京-朝阳区-奥运村-桑普大厦","2018-08-13 23:33:24"
"车势科技技术部","算法工程师","20k-30k","北京 ","经验3-5年","本科及以上","全职","算法","10:01  ","办理工作居住证、福利好、国际化","岗位职责","北京-朝阳区-京广桥-东大桥路SOHO尚都北塔B座1808","2018-08-13 23:33:27"
"安易信人工智能","算法工程师","20k-40k","北京 ","经验不限","硕士及以上","全职","大数据","09:12  ","福利多多,扁平化管理,年底多金,五险一金","岗位职责：","北京-海淀区-知春路致真大厦D座15层","2018-08-13 23:33:30"
"晶赞科技Zamplus研发部","算法工程师","10k-20k","上海 ","经验1-3年","本科及以上","全职","算法 | 搜索 | 数据挖掘","2018-08-07  ","技术大拿多,弹性工作,项目奖励多,扁平化管理","岗位职责：","上海-闸北区-汶水路-灵石路695号3号楼1101室","2018-08-13 23:33:34"
"趣头条","算法工程师","40k-70k","北京 ","经验3-5年","本科及以上","全职","算法 | C++ | Python | GO","2018-08-02  ","六险一金,技术大咖,带薪年假","岗位职责： 1. 负责用户画像，推荐算法和机器学习平台的搭建; 2. 改进产品的资讯内容推荐系统，优化用户的阅读体验; 岗位要求： 1、2年以上互联网工作经验，对自然语言处理、图像语音、广告、推荐系统等任何一个领域有实践经验； 2、对机器学习系统有一定了解；熟悉最优化的基础理论，能够将业务问题转化成相关的优化问题并求解，深刻理解并独立实现过相关算法（回归、决策树、分类问题、深度神经网络、图模型，概率统计，最优化方法等） 3、熟悉常用数据结构，具备扎实的算法基本功，熟悉C++、Python、go等编程语言；编程能力强，代码爱好者加分； 4、良好的业务理解能力和逻辑思维能力，能够从海量数据中发现关键特征，出色的问题分析及解决能力。","北京-海淀区-中关村-苏州街大恒科技大厦南座9层","2018-08-13 23:33:49"
"小泰科技","算法工程师","15k-25k","杭州 ","经验3-5年","本科及以上","全职","广告营销 | 算法 | 数据挖掘","2018-08-01  ","五险一金,双休,定期体检,节日福利","岗位职责：","杭州-滨江区-长河-长河街道江虹路611号上峰科技园2-2幢3楼","2018-08-13 23:33:52"
"平安健康互联网","算法工程师","20k-35k","合肥 ","经验3-5年","本科及以上","全职","算法 | 数据挖掘","2018-07-23  ","团队齐全,数据量大,500强","工作职位要求：","合肥-政务文化新区-政务区怀宁路288号置地广场H座4楼","2018-08-13 23:33:55"
"Yi+研发部","算法工程师","20k-40k","北京 ","经验1-3年","本科及以上","全职","视频 | 算法 | 机器学习","14:55  ","弹性工作,期权,技术大牛,绩效奖金","工作职责： 1. 图像理解相关算法的研究、实现和完善； 2. 图像搜索引擎的优化和提升； 3. 视频分析相关算法的研究、实现和完善； 4. 业内和学术界先进技术的跟踪和原型化。   职位要求：  1. 熟悉目标检测、跟踪、识别、多模态学习等相关技术，有相关项目实战经验者或者有较好的研究成果者优先考虑； 2. 对计算机视觉所涉及的机器学习方法有相关的掌握，并且有实战经验，有深度学习相关经验者优先； 3. 对于局部特征如SIFT、HOG等，以及相关encoding方法和图像搜索引擎有实际经验者优先； 4. 对基于视频的图像分析技术有实际经验者优先； 5. 熟练掌握C/C++/CUDA /Python等语言，有较强的算法分析和实现能力； 6. 对代码优化（Server/Mobile）有实际经验者优先。","北京-海淀区-中关村-丹棱街6号中关村金融大厦","2018-08-13 23:33:58"
"华诺星空研发中心","算法工程师","7k-10k","长沙 ","经验3-5年","本科及以上","全职","算法","09:46  ","五险一金、双休、节日补贴、班车、宿舍","职位描述：1. 根据产品、项目指标要求，查阅雷达信号处理相关算法资料，研究算法进展；2. 编写代码，对算法的有效性进行验证；3. 制定并执行算法、代码编写、管理流程及规范；4. 参与并指导算法验证的测试工作，撰写测试总结报告；5. 组织召开算法实现讨论会议；6. 参与技术文档、项目申请、基金申请等撰写工作；7. 完成上级交予的其他相关任务。岗位要求：1. 信号处理、电子科学与技术、信息与通信系统等相关专业硕士及以上学历；2. 2年以上信号处理算法相关工作经验；3. 熟练掌握信号处理基本理论；4. 熟练使用C、Matlab语言进行算法验证和实现；5. 熟悉算法实现平台如DSP、Arm处理器。","长沙-岳麓区-麓谷-麓谷企业广场B7栋","2018-08-13 23:34:02"
"360","算法工程师","25k-50k","深圳 ","经验3-5年","本科及以上","全职","机器学习 | 深度学习 | 图像处理 | 算法","3天前  ","大平台,领导好,发展快","岗位职责： 1、负责手机相机相关的图像处理算法和深度学习算法的预研","深圳-南山区-南山区南山智园","2018-08-13 23:34:05"
"天壤智能算法","算法工程师","20k-40k","上海 ","经验3-5年","本科及以上","全职","算法 | 搜索 | 数据挖掘","2018-07-18  ","人工智能,福利全,团队年轻",,"上海-长宁区-虹桥-圣骊虹桥创意园2号楼218","2018-08-13 23:34:08"
"途家网","算法工程师(J10509)","15k-25k","上海 ","经验1-3年","本科及以上","全职","算法","16:21  ","发展前景好","工作职责:1. 负责搜索及排序算法的设计及开发2. 负责推荐算法的设计开发，优化用户体验3. 参与用户行为的挖掘和分销任职资格:1. 2年以上工作经验，有大型互联网公司从业经验优佳2. 良好的编码能力，有扎实的数据结构和算法功底；至少精通python、java中的一种开发语言3. 数学功底和建模能力强，理解数据挖掘，熟悉机器学习领域的常见算法以及算法的适用场景、优点、缺点以及弥补办法4. 大型互联网公司推荐系统或搜索引擎或广告系统或数据挖掘开发经验优佳5. 思路清晰，对工作充满激情，具有强烈的责任心，能承受工作压力","上海-长宁区-北新泾-金钟路968号凌空SOHO17号楼5层","2018-08-13 23:34:11"
"真格基金真格基金HR项目组真聘","图像算法工程师-真格基金...","30k-45k","北京 ","经验1-3年","本科及以上","全职","汽车 | 视频 | 算法 | 数据挖掘","09:48  ","人工智能,人脸识别,五险一金,顶尖投资","工作职责","北京-海淀区-学院路-五道口","2018-08-13 23:34:15"
"人人行(借贷宝)技术部","算法工程师(001380)","15k-30k","北京 ","经验1-3年","本科及以上","全职","移动互联网 | 算法","09:37  ","股票期权,弹性工作,精英团队","岗位职责:1. 利用数据挖掘、机器学习相关算法，解决风控业务需求，提高产品的用户体验；2. 对海量的业务数据、用户数据进行挖掘分析，发现数据和业务背后的规律，完成相关业务问题的建模；3. 参与征信建模，反欺诈等智能风控项目的研发实施落地；4. 参与新需求的调研和开发；","北京-朝阳区-北京市朝阳区安立路30号仰山公园东一门2号楼","2018-08-13 23:34:18"
"武汉佰钧成技术有限公司软件研发部","算法工程师-北京","13k-25k","北京 ","经验1-3年","本科及以上","全职","Hadoop | NLP | 算法 | 数据挖掘","2018-07-27  ","技术新,平台广,氛围佳",,"北京-朝阳区-三元桥-国门大厦","2018-08-13 23:34:21"
"药研社数据创新中心","算法工程师","15k-25k","上海 ","经验不限","硕士及以上","全职","算法 | 数据挖掘 | 数据分析","18:26  ","成长快,氛围好","岗位职责：","上海-闵行区-莘庄-丰树商业城D栋10楼","2018-08-13 23:34:25"
"货拉拉技术部","算法工程师J10770","25k-30k","深圳 ","经验3-5年","本科及以上","全职","算法","10:50  ","年终奖,旅游,下午茶,六险一金","工作职责:1、算法设计：结合业务需求，基于运筹学、机器学习等人工智能技术方法设计网络规划模型与算法，路由规划、陆运规划等复杂物流规划问题；2、算法实现：利用Python、Java、Matlab等编程语言实现算法模型的搭建，算法代码高效可行；3、算法验证：能够有效验证算法模型的可行性，并不断丰富业务场景，优化算法模型任职资格:1、计算机、数学等相关专业，本科以上学历，相关工作3年以上；2、精通Python、Java、Matlab等编程语言；3、熟悉常用的分类聚类算法，清楚了解算法原理并能做一定的改进；4、优秀的分析和解决问题的能力,良好的逻辑思维能力，对挑战性问题充满激情；","深圳-福田区-上梅林-上梅林梅林路105号多丽电子商务产业园3栋501室","2018-08-13 23:34:30"
"ECH技术研发","算法工程师","13k-25k","上海 ","经验1-3年","本科及以上","全职","医疗健康","10:28  ","五险一金,股权激励,扁平管理,发展空间大","岗位职责：","上海-闵行区-东川路555号5号楼","2018-08-13 23:34:33"
"洋钱罐技术部","算法工程师","15k-30k","北京 ","经验1-3年","硕士及以上","全职","算法 | 搜索 | 数据挖掘 | 数据分析","10:11  ","技术大牛多,年底旅游,弹性工作,下午茶","我们期望：","北京-朝阳区-团结湖-团结湖中青大厦19层","2018-08-13 23:34:36"
"趣头条算法中心","算法工程师","30k-60k","北京 ","经验不限","本科及以上","全职","广告营销 | 算法 | 数据挖掘","10:42  ","六险一金,扁平管理,技术大拿,福利好","岗位职责：","北京-海淀区-中关村-大恒科技大厦","2018-08-13 23:34:51"
"特斯联软件研发部","算法工程师","25k-45k","北京 ","经验不限","本科及以上","全职","广告营销 | 算法 | 数据挖掘","09:32  ","氛围好,环境好","工作内容：","北京-朝阳区-新源南路8号启皓北京塔西11层","2018-08-13 23:34:55"
"健培","算法工程师","20k-30k","杭州 ","经验不限","硕士及以上","全职","人工智能 | 机器学习 | 算法","17:11  ","五险一金,加班补助,带薪年假,节日福利","职位描述：1.参与公司医学影像病灶分析引擎中算法的设计与实现，指导初级算法研发工程师工作。 2.针对问题把握研究方向。 3.参与对外学术交流，组织组内的学术讨论。4.专利的撰写或论文的发表。","杭州-下沙-三号大街三号（文泽地铁口附近）","2018-08-13 23:34:57"
"极课大数据数据部","算法工程师","20k-40k","北京 ","经验不限","硕士及以上","全职","大数据 | 机器学习 | 搜索 | 算法","18:34  ","扁平管理,工作氛围好,氛围活跃,弹性工作","岗位职责:","北京-朝阳区-远洋新干线a座602","2018-08-13 23:35:01"
