"招聘单位","招聘岗位","薪资区间","工作地点","工作经验","学历要求","岗位属性","类别","发布时间","职位诱惑","职位描述","工作地址","爬取时间"
"沪江","NLP自然语言处理研发主管","60k-100k","上海 ","经验5-10年","本科及以上","全职","人工智能 | 深度学习 | NLP | 算法","2018-08-09  ","上市前夜,弹性办公,周末双休","工作职责:-负责研究和开发下一代的、高自然度的面向多语言的对话模型和系统；-参与规划设计下一代智能学习系统；-负责开发和提高基础NLP模块：面向多语言的分词、词性标注、Text Normalization、命名实体识别、指代消歧、Parsing等；-负责对话过程中的领域（场景）设计及开发对应的Domain、Intent和Semantic Slot的处理模块；-负责开发并利用文本分类，聚类等算法来进行大规模的文本处理；-负责开发面向教育的知识图谱，为对话系统提供支撑；-负责上述系统的编程、测试与部署；","上海-浦东新区-张江-浦东软件园博云路2号浦软大厦6-8楼","2018-08-13 21:26:07"
"360搜索事业部","高级NLP工程师","20k-40k","北京 ","经验5-10年","本科及以上","全职","机器学习 | NLP | 算法","2018-08-03  ","大数据,人工智能,NLP","职位描述","北京-朝阳区-酒仙桥-酒仙桥路6号院（电子城•国际电子总部）2号楼B座","2018-08-13 21:26:10"
"新浪微博新浪微博","00150-微博机器学习-自然...","50k-80k","北京 ","经验5-10年","本科及以上","全职","后端","2018-07-26  ","五险一金,定期体检","岗位职责：","北京-海淀区-西北旺东路10号院西区8号楼新浪总部大厦","2018-08-13 21:26:13"
"百分点数据挖掘","自然语言处理","18k-35k","北京 ","经验1-3年","硕士及以上","全职","大数据 | Java | NLP | 数据挖掘","2018-07-25  ","无天花板,五险一金,待遇丰厚,工程师文化","岗位职责：   1、多语言自然语言处理","北京-朝阳区-大屯-北辰世纪中心16层","2018-08-13 21:26:16"
"世纪超星北京世纪超星信息技术发展有限责任公司","自然语言处理算法及应用开...","40k-60k","北京 ","经验3-5年","本科及以上","全职","教育 | NLP | 算法 | 数据挖掘 | 数据分析","09:24  ","年终奖金,专业培训,节日福利,带薪年假","岗位职责：","北京-海淀区-西二旗-上地七街1号院汇众大厦","2018-08-13 21:26:19"
"无秘","自然语言处理/NLP 工程师","25k-50k","深圳 ","经验不限","本科及以上","全职","人工智能 | 机器学习 | 深度学习 | NLP","2018-08-06  ","高速发展,团队优秀,待遇丰厚","职位描述：1、负责自然语言处理基础模块开发及应用，优化属性预测分类器；2、从半结构化或非结构化数据中抽取结构化信息；3、负责调研最前沿的人工智能技术，追踪并实验最新NLP前沿技术，参与搭建和实现相关模型。资格要求：1、计算机及相关专业本科以上学历；2、熟悉自然语言处理方向常用技术，如分词、词性标注、命名实体识别，关系抽取，句法分析等；3、熟悉信息抽取相关的算法和逻辑；4、熟悉大数据系统架构和开发框架，对深度学习和自然语言处理有深入的研究和实践的优先。","深圳-南山区-科技园-科技园北区大族创新大厦A座4楼","2018-08-13 21:26:21"
"喜马拉雅","自然语言处理","20k-40k","上海 ","经验3-5年","硕士及以上","全职","机器学习 | NLP | 算法","10:27  ","期权激励,扁平管理,公司大牛多","【岗位职责】 1、应用自然语言处理技术实现实体识别、意图识别、情感分析等相关工作； 2、应用文本挖掘技术实现文本聚类分类，知识提取、知识图谱构建等研发工作； 3、负责大规模文本数据处理，包括生文本预处理、过滤，语言模型生成，未登录词识别等。 【任职要求】 1、计算机相关专业，硕士及以上学历，3年以上相关的工作经验； 2、熟悉自然语言处理、文本挖掘的关键技术，有中文NLP经验者优先； 3、了解自然语言处理的基本算法与概念，如：分词，词性标注等； 4、熟练使用以下编程语言中的至少一种：Java, C++， C， Scala； 5、熟练使用以下脚本语言中的至少一种：Python, Perl, R等； 6、良好的编程能力、算法设计能力，具备大规模语料数据处理经验者优先； 7、有较强的分析问题解决问题能力， 良好的沟通能力和团队协作精神； 8、熟悉中文分词标注、文本分类、语言模型、知识库挖掘、问答系统设计等NLP相关算法； 9、有开源项目经验优先","上海-浦东新区-张江-祖冲之路899弄88号楼4楼","2018-08-13 21:26:24"
"好未来学而思网校","自然语言处理专家","40k-80k","北京 ","经验5-10年","本科及以上","全职","教育 | 机器学习 | NLP | 算法","10:24  ","上市公司,升职空间大","工作职责：","北京-海淀区-知春路-北京市海淀知春嘉园","2018-08-13 21:26:27"
"数美互联网事业部","NLP","20k-40k","北京 ","经验1-3年","本科及以上","全职","大数据 | NLP | 数据挖掘","07:12  ","BAT团队,互联网氛围,七险一金","工作职责：","北京-朝阳区-来广营-望京诚盈中心","2018-08-13 21:26:30"
"秀美发研发部","nlp自然语言处理","20k-40k","北京 ","经验1-3年","硕士及以上","全职","大数据 | 本地生活 | 机器学习 | 深度学习 | NLP | 数据挖掘","2018-07-24  ","人工智能,NLP,六险一金","负责信息抽取、命名实体识别与消歧、词法和句法分析、文档摘要、情感分析、智能问答、机器翻译等基础算法研发。","北京-朝阳区-亚运村-亚运村","2018-08-13 21:26:33"
"明略数据技术部","NLP 研发工程师（北京）","23k-35k","北京 ","经验不限","本科及以上","全职","企业服务","14:01  ","六险一金","工作职责：","北京-海淀区-中关村-五道口清华科技园创新大厦","2018-08-13 21:26:35"
"复华控股","NLP算法工程师","20k-40k","北京 ","经验1-3年","本科及以上","全职","大数据 | 数据挖掘 | 算法 | 机器学习","10:46  ","绩效奖金,五险一金,通讯补助,餐补",,"北京-朝阳区-团结湖-博瑞大厦","2018-08-13 21:26:38"
"竹间智能科技(上海)有限公司","自然语言处理专家","20k以上","上海 ","经验不限","硕士及以上","全职","机器学习 | NLP | 算法","10:12  ","期权激励 弹性工作 发展空间大","职位描述： 1. 负责开发自然语言处理的相关技术; 2. 负责语义分析，语义了解； 3. 负责语义理解方面的研发工作； 4. 分析和改进相关性算法、策略。  职位要求: 1. 硕士、博士或博士后学位，计算机科学，数学等相关专业；能够利用自然语言处理的理论和方法研发分词 (word segmentation)、词性标注 (POS tagging)、命名实体识别 (named entity recognition)等基础算法；善于跟踪自然语言处理业界最新动态，进行自然语言处理相关的其他算法预研。有搭建知识图谱 (knowledge graph)和基于云端的机器学习系统 (cloud-based machine learning)者优先。","上海-徐汇区-田林-宜山路700号B2幢20层","2018-08-13 21:26:41"
"泛微总部","急聘自然语言处理工程师","25k-50k","上海 ","经验3-5年","本科及以上","全职","人工智能 | 机器学习 | NLP | 算法","09:19  ","五险一金,员工旅游,生日福利,免费三餐","职位描述：","上海-闵行区-联航路1188弄浦江智谷33号楼","2018-08-13 21:26:55"
"爱奇艺搜索广告部","自然语言处理","40k以上","北京 ","经验1-3年","硕士及以上","全职","NLP | 算法 | 大数据 | 机器学习 | 深度学习 | 视频","10:09  ","NLP资深工程师/研究员","#团队介绍#","北京-海淀区-中关村-爱奇艺创新大厦","2018-08-13 21:27:02"
