"招聘单位","招聘岗位","薪资区间","工作地点","工作经验","学历要求","岗位属性","类别","发布时间","职位诱惑","职位描述","工作地址","爬取时间"
"竹间智能科技(上海)有限公司","售前顾问","25k-50k","上海 ","经验5-10年","本科及以上","全职","游戏策划 | 数值","10:12  ","发展空间大,弹性工作,期权激励","1.    将前沿的人工智能技术，结合到真实的业务场景中，实现人工智能+服务的模式。","上海-徐汇区-田林-宜山路700号","2018-08-13 17:41:22"
"招商银行信用卡中心信息技术部","机器学习技术经理","30k-50k","上海 ","经验5-10年","本科及以上","全职","算法 | 数据分析","09:13  ","职位晋升 福利待遇好 年度旅游 年度体检","工作职责：","上海-浦东新区-唐镇-上海浦东新区来安路686号","2018-08-13 17:41:28"
"蓝月亮","（高级）算法工程师","12k-24k","广州 ","经验1-3年","本科及以上","全职","大数据 | 算法 | 数据挖掘","13:16  ","免费宿舍,免费班车,餐费补贴,周末双休","岗位职责：","广州-天河区-五山-五山路371号中公教育大厦（地铁站：五山站）","2018-08-13 17:41:33"
"字节跳动","算法高级工程师","20k-40k","北京 ","经验3-5年","本科及以上","全职","算法","2018-08-09  ","弹性工作，免费三餐，租房补贴，休闲下午茶，扁平管理，职业大牛，晋升空间，五险一金",,"北京-海淀区-北京市海淀区海淀大街27号天使大厦","2018-08-13 17:41:49"
"京东集团大数据研发部","算法工程师【大数据研发部】","40k-70k","北京 ","经验5-10年","硕士及以上","全职","大数据 | 机器学习 | 深度学习 | 算法","2018-07-19  ","免费班车,加班餐,餐补,500强","工作内容/职位描述：","北京-朝阳区-亚运村-北辰世纪中心A座","2018-08-13 17:41:53"
"商询科技技术","高级数据分析","25k-30k","北京 ","经验5-10年","本科及以上","全职","Spark | 数据挖掘 | 数据架构 | 数据分析","09:34  ","五险一金,地铁附近,零食饮料","专业要求:","北京-朝阳区-复星国际中心","2018-08-13 17:42:00"
"Club Factory研发部","数据研发专家","30k-45k","杭州 ","经验不限","硕士及以上","全职","电商 | 大数据 | 算法 | 数据挖掘","09:31  ","核心业务,海量数据,前沿技术","利用大数据技术，结合多学科交叉的分析方法，包括但不限于人工智能、统计机器学习、数据挖掘等，从事以下业务细分领域的工作：","杭州-西湖区-古荡-文三路478号华星时代广场A座","2018-08-13 17:42:04"
"图麟科技研发部","音视频开发工程师","15k-30k","深圳 ","经验3-5年","本科及以上","全职","视频 | 媒体 | C++","15:08  ","员工旅游,带薪年假,节日福利,定期体检","工作职责：","深圳-南山区-南头-南山数字文化产业基地东塔","2018-08-13 17:42:08"
"轻松筹","中级数据分析师","18k-30k","北京 ","经验3-5年","本科及以上","全职","大数据 | 算法 | 数据挖掘 | 数据分析","10:08  ","福利待遇、发展前景","岗位职责：","北京-东城区-和平里-歌华大厦B座10层1021","2018-08-13 17:42:12"
"准动网络科技研发部","测试工程师","6k-10k","厦门 ","经验1-3年","大专及以上","全职","测试","09:55  ","最新科技,精英团队,行业领先,好福利","在这里你有机会与人工智能、图像识别、人脸识别、深度学习、大数据等领域的专家一起，发现前沿趋势、探索最新科技、改变未来商业模式。","厦门-思明区-中航紫金广场A塔36层","2018-08-13 17:42:16"
"PerceptIn普思英察","感知算法工程师","25k-40k","深圳 ","经验1-3年","本科及以上","全职","媒体 | 智能硬件 | 深度学习 | 计算机视觉 | 图像处理 | 模式识别","09:23  ","海归团队,工作氛围好,弹性工作,五险一金","1. 负责开发及实现面向自动驾驶平台等应用的复杂感知功能无人驾驶核心感知算法，如基于视觉的目标检测、目标跟踪算法，基于激光雷达的点云分割和分类算法；","深圳-南山区-科技园-科兴科学园","2018-08-13 17:42:20"
"Remark HoldingsR&D","机器视觉算法优化工程师","15k-25k","杭州 ","经验5-10年","本科及以上","全职","后端 | C++ | 人脸识别 | 算法","16:23  ","六险一金,年底双薪,年终绩效,多重福利","职位描述：","杭州-余杭区-仓前-仓前欧美金融城美国中心21F","2018-08-13 17:42:23"
"平安科技","AI商务拓展经理（深圳）","15k-20k","深圳 ","经验不限","本科及以上","全职","金融 | 商务拓展","10:23  ","世界500强 带薪年假 节日福利 绩效丰厚",,"深圳-福田区-购物公园-平安国际金融中心","2018-08-13 17:42:26"
"一览科技研发部","AI应用工程师","20k-40k","北京 ","经验3-5年","本科及以上","全职","人工智能 | 机器学习 | 深度学习 | 算法","14:52  ","技术氛围好,福利优厚","岗位职责：1、从事机器学习、深度学习在图像识别、语言处理等领域应用的开发工作：2、负责深度学习平台和框架的搭建工作，包括算法实现及系统研发；3、支持公司相关产品在深度学习领域的研究。 任职要求：1、本科及以上学历，两年及以上工作经验，无专业要求；2、了解至少一种深度学习训练工（Caffe/Theano/Keras/ConvNet/TensorFlow/Torch等）；3、良好的数学基础和编程能力，熟悉Python、SHELL、PHP等编程语言；4、开发过高实时、高稳定的服务，优先；5、有前端开发经验，优先；6、富有想象力和学习能力，良好的团队合作精神和分析与解决问题的能力。","北京-朝阳区-望京-诚盈中心3号楼525室","2018-08-13 17:42:30"
"地平线机器人","嵌入式开发工程师","10k-20k","南京 ","经验不限","本科及以上","全职","嵌入式","10:38  ","大牛团队 人工智能 福利多多 弹性工作","工作职责:1. 负责智能IoT嵌入式开发平台的开发。2. 负责AI芯片、FPGA嵌入式应用模块开发。3. 负责AI算法等功能模块的工程实现。任职资格:1. 具有嵌入式系统开发经验，Linux/海思/RTOS下软件开发经验2. 热爱编程，有扎实的C/C++编程功底，熟练掌握面向对象编程思路与方法。3. 计算机相关专业，有扎实的计算机基础知识，包括系统架构/编译/操作系统/数据结构/基础算法4. 强烈责任感，严密逻辑思维，有良好的沟通表达、分析和解决问题的能力，出色的团队协作力。5. 加分项： 1、有图像识别/图像处理/机器学习/数据可视化等领域中一项或几项相关经验者优先 2、有大型开源项目经验优先。","南京-栖霞区-尧化-兴智科技园","2018-08-13 17:42:34"
"趣头条技术部","音视频算法工程师","30k-50k","上海 ","经验5-10年","本科及以上","全职","硬件制造 | 图像处理","10:15  ","发展空间","工作职责：1、图像处理、图像识别、人脸相关等前沿技术的研究；2、负责图像处理算法的移动端实现以及优化；3、视频剪辑、滤镜、转场、特效的实现及优化。任职条件:1. 本科及以上学学历，熟悉C/C++语言。2. 三年以上流媒体, 图像编解码开发, 算法研发经验； 3. 熟悉FFMPEG，OpenVC等常用的视频和图像处理和H264、AAC编解码技术；4. 深入了解音视频压缩编解码，混音、视频去噪、图像增强等技术，熟悉常用的图像处理算法，如常用的水印, 滤镜 5. 熟悉FLV, RTMP/RTSP,  RTP/RTCP, P2P等TCP/UDP/IP协议6. 有视频切片、音频同步等方面技术经验 7. 熟悉GPU加速技术，包括编解码、渲染 8. 具有android或者ios音视频录制开发，播放器经验（包括硬件编码和软件编码） 9. 有视频直播、点播、视频会议、监控安防等相关产品方面经验者优先。","上海-浦东新区-申江路5005弄星创科技广场","2018-08-13 17:42:37"
"蓝鸽集团科研部","大数据软件工程师","12k-14k","广州 ","经验不限","硕士及以上","全职","大数据 | 软件开发 | Java","08:43  ","五险一金,弹性时间,免费住宿,免费班车","岗位职责：","广州市-白云区-太和-北太路1633号民营科技园科创路1号","2018-08-13 17:42:42"
"华为技术有限公司","算法工程师","18k-35k","深圳 ","经验3-5年","本科及以上","全职","通信/网络设备 | 人工智能 | 机器学习 | 数据挖掘 | 算法","08:35  ","创新平台,领导能力强,发展空间大,福利待遇","岗位职责","深圳-龙岗区-坂田-坂田街道办华为基地","2018-08-13 17:42:47"
"字节跳动","算法工程师","18k-36k","北京 ","经验1-3年","本科及以上","全职","算法","2018-08-09  ","弹性工作，免费三餐，租房补贴，休闲下午茶，扁平管理，职业大牛，晋升空间，五险一金",,"北京-海淀区-北京市海淀区海淀大街27号天使大厦","2018-08-13 17:43:04"
"京东集团IOT","算法工程师","20k-40k","北京 ","经验3-5年","本科及以上","全职","电商 | 算法","2018-08-08  ","五险一金,免费班车,餐补,大平台","岗位职责：1、负责语音及机器视觉相关算法的开发；2、负责涉及信号处理、机器学习相关问题的解决；3、 探索当今前沿技术，并结合实际业务加以应用；任职资格：1、 计算机，数学，人工智能，电子/电气工程及相关专业硕士及以上学历；2、精通C/C++和脚本语言编程，熟悉Linux平台，精通matlab,python编程；3、掌握信号处理算法/机器学习相关算法理论；4、了解大型矩阵并行计算的基本原理;5、在机器学习领域（如深度学习，增强学习等）有相关经验者优先；6、熟悉麦克风阵列相关技术或有图像识别工程经验者优先。","北京-大兴区-亦庄经济技术开发区朝林广场A座","2018-08-13 17:43:06"
"商询科技技术","中级数据分析","20k-25k","北京 ","经验3-5年","本科及以上","全职","NLP | 算法 | Spark | 数据分析","09:34  ","五险一金,地铁附近,零食饮料","专业要求:","北京-朝阳区-复星国际中心","2018-08-13 17:43:10"
"Club Factory大数据&中台","算法专家","30k-50k","杭州 ","经验3-5年","本科及以上","全职","电商 | NLP | 建模 | 算法 | 数据挖掘","09:31  ","公司前景好,全球出口","职位描述：","杭州-西湖区-古荡-文三路478号华星时代广场A座","2018-08-13 17:43:12"
"地平线机器人","视觉算法工程师-智慧商业","20k-40k","北京 ","经验3-5年","本科及以上","全职","人工智能 | 机器学习 | 计算机视觉 | 模式识别","10:38  ","人工智能,发展空间大,六险一金,带薪年假","工作职责:1. 负责针对具体的商业场景（商场/零售店）的需求，进行相关算法的研发，解决场景具体需求；2. 具体的算法使用范围包括但是不限于定位、标定、图像识别、数据分析；3. 推动人脸、人体、reid等检测和跟踪等算法在商业场景的落地。","北京-海淀区-中关村大街1号海龙大厦3层","2018-08-13 17:43:15"
"准动网络科技研发部",".Net工程师","10k-20k","厦门 ","经验3-5年","本科及以上","全职","软件开发 | Java","09:55  ","最新科技,精英团队,行业领先,好福利","在这里你有机会与人工智能、图像识别、人脸识别、深度学习、大数据等领域的专家一起，发现前沿趋势、探索最新科技、改变未来商业模式。","厦门-思明区-中航紫金广场A塔36层","2018-08-13 17:43:19"
"广发信用卡中心","算法研究主任","15k-25k","广州 ","经验1-3年","硕士及以上","全职","大数据 | 风控","2018-08-02  ","机器学习,大数据,模型开发,AI","1、从事前沿大规模机器学习算法的研究，负责人工智能前沿技术的调研与探索；2、研究数据挖掘或统计学习领域的前沿技术，并用于实际问题的建模和优化；3、通过对数据的敏锐洞察，深入挖掘产品潜在价值和需求，进而提供更有价值的技术和策略，推动产品成长；","广州-天河区-冼村-珠江新城珠江西路10号高德置地大厦C栋","2018-08-13 17:43:23"
