华锦苑,207,万,17655,元/平米,3室1厅,中楼层,南,117.25平米,2009年建,吴中,城南
公交一村,160,万,18047,元/平米,3室2厅,中楼层,南,88.66平米,1998年建,吴中,城南
恒基水漾花城,265,万,21722,元/平米,4室2厅,低楼层,南,122平米,2017年建,相城,活力岛
荣域花园,590,万,41320,元/平米,3室2厅,中楼层,南,142.79平米,2009年建,工业园区,双湖
三元二村,117,万,19848,元/平米,2室1厅,中楼层,南,58.95平米,1992年建,姑苏,金门
新城金郡南区二期,160,万,20635,元/平米,2室2厅,中楼层,南,77.54平米,2011年建,吴中,城南
新城红树湾,176,万,20000,元/平米,3室2厅,低楼层,南,88平米,2015年建,吴江,太湖新城（吴江）
绿地中心,103,万,16613,元/平米,2室2厅,高楼层,南,62平米,2018年建,吴江,太湖新城（吴江）
福星小区,142,万,20171,元/平米,2室1厅,中楼层,南,70.4平米,2007年建,姑苏,沧浪新城
水墨三十度,495,万,40382,元/平米,3室2厅,中楼层,南,122.58平米,2011年建,工业园区,湖东
三元一村,159,万,23486,元/平米,3室2厅,低楼层,南,67.7平米,1999年建,姑苏,金门
碧波花园,148,万,16703,元/平米,3室2厅,低楼层,南,88.61平米,1998年建,吴中,城南
南山金城1958,194,万,22238,元/平米,3室2厅,中楼层,南,87.24平米,2009年建,姑苏,金阊新城
南山檀郡,230,万,25925,元/平米,3室2厅,低楼层,南 北,88.72平米,2013年建,相城,元和
现代花园,133,万,19335,元/平米,2室1厅,中楼层,南,68.79平米,1998年建,姑苏,葑门
海亮长桥府,175,万,18818,元/平米,2室1厅,高楼层,南 北,93平米,未知年建,吴江,太湖新城（吴江）
枫情水岸,344,万,40953,元/平米,2室2厅,中楼层,南,84平米,2010年建,工业园区,湖东CBD
自由水岸花园,273,万,36972,元/平米,2室2厅,中楼层,南,73.84平米,2006年建,工业园区,湖东CBD
华辰嘉园北区,195,万,24075,元/平米,2室2厅,低楼层,南,81平米,2010年建,相城,活力岛
汇翠花园,155,万,22464,元/平米,2室1厅,中楼层,南 北,69平米,2005年建,姑苏,平江新城
嘉和丽园,170,万,17526,元/平米,2室2厅,中楼层,南,97平米,2007年建,相城,元和
鑫苑景园,188,万,22118,元/平米,2室2厅,高楼层,暂无数据,85平米,2009年建,姑苏,留园西园
正荣国领,480,万,24871,元/平米,4室2厅,中楼层,暂无数据,193平米,2016年建,吴中,南双湖
路劲凤凰城,568,万,24765,元/平米,4室2厅,高楼层,南,229.36平米,2008年建,工业园区,湖东
依云水岸,580,万,21970,元/平米,4室3厅,共4层,南,264平米,未知年建,相城,元和
路劲凤凰城,245,万,25460,元/平米,3室1厅,低楼层,南,96.23平米,2007年建,工业园区,湖东
水韵花都家园,275,万,19435,元/平米,5室2厅,低楼层,南 北,141.5平米,2014年建,相城,活力岛
香城花园二区,365,万,20506,元/平米,6室2厅,高楼层,南 北,178平米,2007年建,相城,元和
万科中粮逸庭,1050,万,41339,元/平米,4室3厅,低楼层,南 北,254平米,2011年建,工业园区,湖东CBD
翰林缘,318,万,25854,元/平米,3室2厅,高楼层,南 北,123平米,2010年建,工业园区,独墅湖高教区
牛牙场,115,万,21699,元/平米,3室2厅,高楼层,南,53平米,未知年建,姑苏,桃花坞
玲珑湾花园四区,820,万,57343,元/平米,3室2厅,低楼层,南,143平米,2008年建,工业园区,玲珑
桂花新村,420,万,31211,元/平米,4室2厅,高楼层,南,134.57平米,1997年建,姑苏,南门
夏园新村,220,万,18212,元/平米,4室2厅,高楼层,南,120.8平米,2009年建,工业园区,东环
恒基旭辉发现岛,59,万,12670,元/平米,1室1厅,高楼层,北,46.57平米,2017年建,相城,活力岛
合景峰汇六期,328,万,22938,元/平米,4室2厅,高楼层,南,143平米,2012年建,相城,活力岛
欧风丽苑,250,万,20201,元/平米,3室2厅,低楼层,南 北,123.76平米,2009年建,相城,元和
阳光水榭花园,270,万,19615,元/平米,3室2厅,中楼层,南,137.65平米,2015年建,吴中,城南
西北街散盘,157,万,27069,元/平米,3室2厅,低楼层,南,58平米,2012年建,姑苏,齐门
独墅苑西区,415,万,20659,元/平米,4室2厅,低楼层,南,200.89平米,2001年建,工业园区,娄葑
中海独墅岛,199,万,22512,元/平米,3室2厅,低楼层,南,88.4平米,2015年建,吴中,郭巷
弘阳上湖,242,万,27192,元/平米,3室2厅,低楼层,南,89平米,2018年建,吴中,尹山湖
中吴红玺御园,152,万,19488,元/平米,2室2厅,中楼层,南 北,78平米,2016年建,高新,浒关
康桥丽都,192,万,23745,元/平米,2室2厅,中楼层,南,80.86平米,2009年建,相城,元和
中环百汇商业广场,59,万,10190,元/平米,1室1厅,中楼层,南,57.9平米,2012年建,相城,元和
新城石湖公馆,380,万,22892,元/平米,4室2厅,高楼层,南 北,166平米,2015年建,吴中,越溪
星公元名邸,525,万,44758,元/平米,3室2厅,高楼层,南,117.3平米,2017年建,工业园区,湖东
湖畔天城,455,万,33605,元/平米,3室2厅,中楼层,南,135.4平米,2010年建,工业园区,湖东CBD
中锐姑苏尚城,365,万,30836,元/平米,3室2厅,低楼层,南,118.37平米,2015年建,姑苏,平江新城
万科金色里程,198,万,21455,元/平米,3室2厅,低楼层,南,92.29平米,2017年建,姑苏,金阊新城
阳光水榭花园,214,万,22730,元/平米,2室2厅,低楼层,南,94.15平米,2015年建,吴中,城南
富华苑,258,万,24572,元/平米,3室2厅,低楼层,南,105平米,2000年建,工业园区,东环
维纳阳光花园南区,189,万,24052,元/平米,3室1厅,中楼层,南,78.58平米,2012年建,工业园区,青剑湖
狮山新苑,418,万,43488,元/平米,3室2厅,中楼层,南 西,96.12平米,1995年建,高新,狮山
中锐姑苏尚城,316,万,31920,元/平米,3室2厅,低楼层,南,99平米,2015年建,姑苏,平江新城
合景峰汇二期,235,万,22816,元/平米,3室2厅,高楼层,南,103平米,未知年建,相城,活力岛
路劲凤凰城,278,万,26731,元/平米,3室2厅,中楼层,南,104平米,2006年建,工业园区,湖东
誉相庭,205,万,25256,元/平米,2室1厅,高楼层,南,81.17平米,2016年建,相城,元和
阿卡迪亚二区,405,万,34323,元/平米,3室2厅,中楼层,南,118平米,2013年建,工业园区,青剑湖
华润橡树湾3期,245,万,22150,元/平米,3室2厅,高楼层,南 北,110.61平米,2016年建,相城,活力岛
中海国际社区（六区）,399,万,40715,元/平米,3室2厅,中楼层,南,98平米,2010年建,工业园区,湖东
姑苏公馆,660,万,34737,元/平米,4室2厅,低楼层,南,190平米,2013年建,高新,狮山
万达广场(姑苏区),83,万,19303,元/平米,1室1厅,中楼层,北,43平米,2009年建,姑苏,平江新城
宏葑新村,143,万,22556,元/平米,2室1厅,低楼层,南,63.4平米,1997年建,姑苏,苏州大学
金辉尊域雅苑,409,万,29311,元/平米,4室2厅,高楼层,暂无数据,139.54平米,2017年建,工业园区,斜塘
干将东路散盘,164,万,19494,元/平米,3室1厅,中楼层,南,84.13平米,未知年建,姑苏,苏州大学
石湖华城,290,万,18472,元/平米,5室2厅,高楼层,南,157平米,2011年建,吴中,越溪
天地源七里香都,490,万,41177,元/平米,3室2厅,高楼层,南 北,119平米,2016年建,工业园区,湖东
仁文公寓,210,万,21429,元/平米,2室2厅,中楼层,南,98平米,2003年建,工业园区,东环
运河公馆,208,万,22609,元/平米,3室2厅,低楼层,南,92平米,2015年建,高新,浒关
中海双湾锦园,225,万,25264,元/平米,3室2厅,中楼层,南,89.06平米,未知年建,吴中,尹山湖
中海双湾锦园,235,万,26257,元/平米,3室2厅,高楼层,南,89.5平米,未知年建,吴中,尹山湖
中海国际社区（一区）,600,万,42554,元/平米,4室2厅,中楼层,南,141平米,2012年建,工业园区,湖东
澳韵花园,273,万,35363,元/平米,2室2厅,中楼层,南,77.2平米,2008年建,工业园区,湖东CBD
白塘壹号,510,万,39844,元/平米,3室2厅,低楼层,南 北,128平米,2016年建,工业园区,白塘
万科北宸之光,210,万,24721,元/平米,3室2厅,低楼层,南,84.95平米,2017年建,相城,活力岛
旭辉华庭,198,万,21918,元/平米,3室2厅,低楼层,南,90.34平米,2014年建,高新,浒墅关经济技术开发区
景悦星湖（北区）,580,万,29293,元/平米,5室2厅,低楼层,暂无数据,198平米,2014年建,工业园区,青剑湖
阳光水榭花园,380,万,17593,元/平米,4室3厅,高楼层,暂无数据,216平米,2015年建,吴中,城南
世茂运河城瀚河苑,580,万,30085,元/平米,3室2厅,中楼层,南,192.79平米,2014年建,姑苏,沧浪新城
保利居上,350,万,24648,元/平米,4室2厅,中楼层,南,142平米,2014年建,吴中,尹山湖
天筑家园北区,368,万,18313,元/平米,5室4厅,高楼层,南,200.96平米,2005年建,姑苏,平江新城
锦书清华里,365,万,30014,元/平米,3室2厅,高楼层,暂无数据,121.61平米,2005年建,姑苏,苏州大学
泰南路120号,347,万,18458,元/平米,5室3厅,高楼层,暂无数据,188平米,未知年建,姑苏,胥江
梅花新村,163,万,18012,元/平米,3室2厅,高楼层,南,90.5平米,1996年建,姑苏,平江新城
小石城6区香樟园,240,万,18657,元/平米,3室2厅,低楼层,南 北,128.64平米,2015年建,吴中,城南
虎池苑,162,万,16364,元/平米,3室2厅,低楼层,南,99平米,2015年建,姑苏,金阊新城
欧风丽苑,175,万,20397,元/平米,3室2厅,中楼层,南,85.8平米,2009年建,相城,元和
正荣国领,256,万,23465,元/平米,3室2厅,高楼层,暂无数据,109.1平米,2016年建,吴中,南双湖
新华苑,255,万,20732,元/平米,3室2厅,中楼层,暂无数据,123平米,2001年建,工业园区,娄葑
华村苑,215,万,15358,元/平米,3室2厅,高楼层,暂无数据,140平米,2014年建,吴中,城南
天地源七里香都,410,万,45440,元/平米,2室2厅,低楼层,南,90.23平米,2015年建,工业园区,湖东
世茂石湖湾,449,万,24271,元/平米,5室2厅,高楼层,暂无数据,185平米,2015年建,吴中,城南
领秀金品花苑,189,万,17122,元/平米,3室2厅,高楼层,暂无数据,110.39平米,2011年建,姑苏,金阊新城
元和之春,360,万,16823,元/平米,3室3厅,高楼层,南,214平米,2006年建,相城,元和
首开玖珑花园,300,万,20409,元/平米,4室2厅,中楼层,暂无数据,147平米,2016年建,吴江,太湖新城（吴江）
山水映象,270,万,18044,元/平米,4室2厅,高楼层,南,149.64平米,2010年建,高新,横塘
越湖家天下,265,万,22084,元/平米,3室2厅,高楼层,南,120平米,2014年建,吴中,城南
颐和湾花园,370,万,25875,元/平米,3室2厅,中楼层,南,143平米,2016年建,吴中,龙西
福马小区,213,万,13994,元/平米,3室2厅,高楼层,东南,152.21平米,2002年建,姑苏,留园西园
金科天籁城,208,万,21444,元/平米,3室2厅,高楼层,南,97平米,2015年建,高新,浒墅关经济技术开发区
保利独墅西岸,540,万,31396,元/平米,5室2厅,高楼层,南,172平米,2015年建,吴中,郭巷
石湖之韵,400,万,24097,元/平米,3室2厅,上叠别墅,南 北,166平米,2007年建,吴中,越溪
保利悦玺,325,万,26592,元/平米,3室2厅,低楼层,南,122.22平米,2016年建,吴中,尹山湖
九龙仓年华里,449,万,38051,元/平米,3室2厅,中楼层,南,118平米,2014年建,工业园区,东沙湖
香城花园三区,253,万,20570,元/平米,5室2厅,高楼层,南,123平米,2008年建,相城,元和
中海双湾锦园,265,万,22940,元/平米,3室2厅,低楼层,南,115.52平米,未知年建,吴中,尹山湖
翰林缘,275,万,28566,元/平米,2室2厅,高楼层,南,96.27平米,2010年建,工业园区,独墅湖高教区
路劲主场一期,115,万,24469,元/平米,1室1厅,低楼层,东,47平米,2010年建,工业园区,湖东
水墨三十度,353,万,37158,元/平米,2室2厅,低楼层,南 北,95平米,2011年建,工业园区,湖东
中海双湾花园二期,325,万,25794,元/平米,3室2厅,中楼层,南,126平米,2015年建,吴中,尹山湖
中海双湾花园二期,286,万,23637,元/平米,3室2厅,高楼层,南,121平米,2015年建,吴中,尹山湖
中海双湾锦园,219,万,24402,元/平米,3室2厅,中楼层,南,89.75平米,2017年建,吴中,尹山湖
现代花园,250,万,15625,元/平米,5室3厅,高楼层,南,160平米,2004年建,姑苏,葑门
东港新村,286,万,20517,元/平米,3室2厅,高楼层,南,139.4平米,1998年建,工业园区,东环
越湖名邸,257,万,20392,元/平米,3室2厅,中楼层,南,126.03平米,2009年建,吴中,城南
恒基水漾花城,276,万,22810,元/平米,3室2厅,中楼层,南,121平米,2012年建,相城,活力岛
弘阳上湖,335,万,24804,元/平米,4室2厅,高楼层,南,135.06平米,2016年建,吴中,尹山湖
建屋海德公园,352,万,33847,元/平米,3室2厅,低楼层,南,104平米,2012年建,工业园区,独墅湖高教区
中海御景湾,266,万,15466,元/平米,5室3厅,低楼层,南,172平米,2015年建,姑苏,金阊新城
雅戈尔YAKR公馆,358,万,63207,元/平米,1室1厅,中楼层,南,56.64平米,2008年建,工业园区,玲珑
保利居上,245,万,28269,元/平米,3室2厅,中楼层,南 北,86.67平米,2014年建,吴中,尹山湖
东方海悦花园,300,万,14493,元/平米,4室2厅,高楼层,南,207平米,2009年建,吴江,松陵
东湖林语,286,万,30426,元/平米,2室2厅,低楼层,南,94平米,2009年建,工业园区,湖东CBD
阳光天地,355,万,29584,元/平米,3室2厅,高楼层,南,120平米,2017年建,吴中,尹山湖
湖滨花园(吴中区),328,万,30655,元/平米,3室2厅,中楼层,南,107平米,2004年建,吴中,郭巷
金门路386号,240,万,15832,元/平米,4室2厅,高楼层,南,151.6平米,未知年建,姑苏,金门
星公元名邸,500,万,42736,元/平米,3室2厅,低楼层,南,117平米,2017年建,工业园区,湖东
阳光悦湖豪苑,222,万,15745,元/平米,4室2厅,高楼层,南 北,141平米,2015年建,吴江,松陵
榭雨苑,320,万,32294,元/平米,3室2厅,高楼层,南 北,99.09平米,2008年建,工业园区,东沙湖
天地源七里香都,459,万,39546,元/平米,3室2厅,低楼层,南 北,116.07平米,2015年建,工业园区,湖东
欧风丽苑,182,万,18923,元/平米,2室2厅,中楼层,南 北,96.18平米,2009年建,相城,元和
保利居上,220,万,25285,元/平米,3室2厅,低楼层,南,87.01平米,2014年建,吴中,尹山湖
中海国际社区（七区）,336,万,34286,元/平米,2室2厅,中楼层,南,98平米,2010年建,工业园区,湖东
中海双湾锦园,255,万,23982,元/平米,3室2厅,中楼层,南,106.33平米,未知年建,吴中,尹山湖
九龙仓年华里,512,万,36572,元/平米,4室2厅,低楼层,南 北,140平米,2015年建,工业园区,东沙湖
龙苑新村南区,250,万,14881,元/平米,3室2厅,高楼层,南 北,168平米,1998年建,吴中,龙西
九龙仓风华里,495,万,38016,元/平米,3室2厅,低楼层,南 北,130.21平米,2013年建,工业园区,东沙湖
万科碧桂园,165,万,18154,元/平米,4室2厅,高楼层,南,90.89平米,2018年建,吴江,太湖新城（吴江）
中房颐园,270,万,20455,元/平米,3室2厅,低楼层,南 北,132平米,未知年建,吴江,太湖新城（吴江）
保利悦玺,250,万,26596,元/平米,3室2厅,中楼层,南,94平米,2016年建,吴中,尹山湖
新庄二村,165,万,18132,元/平米,4室2厅,高楼层,南,91平米,1997年建,姑苏,留园西园
新浒花园一区,220,万,13674,元/平米,6室3厅,高楼层,南,160.9平米,2007年建,高新,浒关
欧风丽苑,175,万,20959,元/平米,2室2厅,中楼层,南,83.5平米,2009年建,相城,元和
欧风丽苑,142,万,23798,元/平米,2室1厅,高楼层,南,59.67平米,2009年建,相城,元和
晨曦印象花园,172,万,16834,元/平米,2室2厅,高楼层,南,102.18平米,2008年建,相城,元和
阳光美地花园,305,万,25000,元/平米,3室2厅,低楼层,南 北,122平米,2009年建,姑苏,平江新城
中海珑湾,196,万,20180,元/平米,3室2厅,低楼层,南,97.13平米,未知年建,相城,高铁新城
理想家园,213,万,17750,元/平米,3室2厅,低楼层,南,120平米,2010年建,高新,浒墅关经济技术开发区
理想家园,210,万,15910,元/平米,3室2厅,高楼层,南,132平米,2010年建,高新,浒墅关经济技术开发区
金辉融侨城,276,万,22038,元/平米,3室2厅,高楼层,南 北,125.24平米,2012年建,相城,活力岛
世茂运河城瀚河苑,460,万,28049,元/平米,3室2厅,低楼层,南,164平米,2014年建,姑苏,沧浪新城
中锐姑苏尚城,386,万,29221,元/平米,4室2厅,高楼层,南,132.1平米,2015年建,姑苏,平江新城
星光耀花园,195,万,21667,元/平米,3室2厅,高楼层,南,90平米,未知年建,姑苏,金阊新城
九龙仓风华里,485,万,39113,元/平米,3室2厅,低楼层,南,124平米,2017年建,工业园区,东沙湖
东港新村,275,万,23777,元/平米,3室2厅,中楼层,南,115.66平米,1998年建,工业园区,东环
湖畔天城,465,万,32979,元/平米,3室2厅,中楼层,南,141平米,2010年建,工业园区,湖东CBD
天湖之春,205,万,14749,元/平米,3室2厅,低楼层,南 北,139平米,2005年建,相城,元和
阳光天地,348,万,26229,元/平米,4室1厅,中楼层,南,132.68平米,2017年建,吴中,尹山湖
九龙仓碧堤雅苑,363,万,25929,元/平米,4室2厅,中楼层,南,140平米,2015年建,吴中,尹山湖
中粮祥云国际,470,万,17091,元/平米,车位,低楼层,南,275平米,2018年建,相城,元和
中海御景湾,240,万,21429,元/平米,3室2厅,低楼层,南,112平米,2015年建,姑苏,金阊新城
新城石湖公馆,318,万,23609,元/平米,4室2厅,高楼层,南,134.7平米,2015年建,吴中,越溪
江南理想,530,万,34194,元/平米,4室2厅,高楼层,南 东北,155平米,未知年建,昆山,玉山
中海双湾花园一期,225,万,25569,元/平米,3室2厅,高楼层,南,88平米,2015年建,吴中,尹山湖
嘉业阳光假日一二期,99,万,18368,元/平米,1室1厅,中楼层,南,53.9平米,2005年建,高新,狮山
弘阳上湖,320,万,30770,元/平米,3室1厅,中楼层,南,104平米,2016年建,吴中,尹山湖
苏州唐宁府,740,万,51749,元/平米,4室2厅,低楼层,南,143平米,2018年建,工业园区,湖东
中海国际社区（二区）,308,万,36667,元/平米,2室1厅,高楼层,东,84平米,2016年建,工业园区,湖东
城邦花园东区,550,万,39052,元/平米,3室2厅,低楼层,南,140.84平米,2009年建,工业园区,双湖
恒基旭辉城,185,万,20787,元/平米,3室2厅,高楼层,南,89平米,2017年建,高新,浒墅关经济技术开发区
世茂运河城尚运苑,328,万,26934,元/平米,2室2厅,低楼层,南 北,121.78平米,未知年建,姑苏,沧浪新城
招商依云华苑,388,万,27460,元/平米,4室2厅,中楼层,南,141.3平米,2016年建,相城,活力岛
中房颐园,420,万,22951,元/平米,5室2厅,低楼层,南,183平米,未知年建,吴江,太湖新城（吴江）
中房颐园,420,万,22951,元/平米,5室2厅,中楼层,南,183平米,未知年建,吴江,太湖新城（吴江）
蓝光天悦城,252,万,21539,元/平米,4室2厅,中楼层,南 北,117平米,2016年建,吴江,太湖新城（吴江）
理想家园,200,万,17606,元/平米,3室2厅,中楼层,南,113.6平米,2010年建,高新,浒墅关经济技术开发区
理想家园,200,万,17606,元/平米,3室2厅,中楼层,南,113.6平米,2010年建,高新,浒墅关经济技术开发区
巴比伦花园,315,万,22103,元/平米,3室2厅,中楼层,南,142.52平米,2008年建,昆山,周市
和乔丽晶,499,万,31188,元/平米,4室2厅,高楼层,东北,160平米,2007年建,工业园区,双湖
新湖明珠城望湖苑,300,万,18102,元/平米,4室2厅,高楼层,南 北,165.73平米,2016年建,吴江,太湖新城（吴江）
保利观湖国际,235,万,26405,元/平米,3室2厅,中楼层,南,89平米,2013年建,吴中,尹山湖
油车小区,135,万,12500,元/平米,3室2厅,中楼层,南 北,108平米,1998年建,吴江,松陵
江滨雅园,218,万,16030,元/平米,4室2厅,高楼层,南 北,136平米,2017年建,吴江,松陵
美岸青城幸福里,145,万,11508,元/平米,4室2厅,高楼层,南,126平米,2011年建,吴江,松陵
东方海悦花园,200,万,9662,元/平米,5室2厅,高楼层,南,207平米,2009年建,吴江,松陵
金锦苑,250,万,28410,元/平米,3室2厅,低楼层,南,88平米,2012年建,工业园区,跨塘
康锦苑,385,万,17661,元/平米,5室2厅,高楼层,南 北,218平米,2008年建,相城,元和
华美家园,306,万,15377,元/平米,4室2厅,中楼层,南,199平米,2009年建,相城,元和
白塘壹号,455,万,35272,元/平米,3室2厅,高楼层,南,129平米,2018年建,工业园区,白塘
金地名悦,235,万,25269,元/平米,3室2厅,中楼层,南 北,93平米,2018年建,高新,狮山
旭辉朗香郡,200,万,16857,元/平米,3室2厅,低楼层,南,118.65平米,2012年建,高新,浒墅关经济技术开发区
苏高新天之运,420,万,21706,元/平米,5室2厅,高楼层,南,193.5平米,2013年建,高新,枫桥
伟业迎春乐家,163,万,18122,元/平米,3室2厅,低楼层,南,89.95平米,2016年建,吴江,太湖新城（吴江）
元和之春,350,万,17152,元/平米,5室2厅,中楼层,南,204.06平米,2006年建,相城,元和
荷花苑,255,万,22768,元/平米,3室2厅,低楼层,南,112平米,2001年建,工业园区,娄葑
伟业迎春城橙家,148,万,16630,元/平米,3室2厅,高楼层,南,89平米,2017年建,吴江,太湖新城（吴江）
吴城仕家,415,万,23851,元/平米,4室2厅,中楼层,南,174平米,2004年建,吴中,苏苑
金秋家园,155,万,18633,元/平米,2室2厅,中楼层,南,83.19平米,未知年建,吴中,苏苑
锦邻缘,200,万,22430,元/平米,3室2厅,中楼层,南,89.17平米,2010年建,姑苏,胥江
阳光天地,92,万,19068,元/平米,2室1厅,高楼层,西南,48.25平米,2018年建,吴中,尹山湖
合景峰汇十期,65,万,13542,元/平米,2室2厅,中楼层,南,48平米,2013年建,相城,活力岛
澜调国际,320,万,36155,元/平米,2室2厅,中楼层,南,88.51平米,2016年建,工业园区,湖东
首开国风华府,175,万,19299,元/平米,2室2厅,低楼层,南 北,90.68平米,2013年建,吴中,城南
天亚水景城,158,万,16809,元/平米,2室2厅,中楼层,南 北,94平米,2009年建,相城,元和
伟业迎春乐家,159,万,20666,元/平米,2室2厅,中楼层,南 北,76.94平米,2014年建,吴江,太湖新城（吴江）
南环西路23号,298,万,19351,元/平米,4室2厅,低楼层,南,154平米,2004年建,姑苏,南门
奥林清华三区,310,万,16659,元/平米,4室2厅,低楼层,南,186.09平米,2006年建,吴江,松陵
越湖名邸,263,万,20965,元/平米,3室2厅,高楼层,南,125.45平米,2009年建,吴中,城南
馨泓花园B区,460,万,29678,元/平米,6室3厅,高楼层,南,155平米,2002年建,姑苏,金门
新庄二村,225,万,23317,元/平米,3室2厅,中楼层,南,96.5平米,1997年建,姑苏,留园西园
合景峰汇一期,199,万,24568,元/平米,2室2厅,高楼层,南,81平米,2010年建,相城,活力岛
广枫苑,280,万,16370,元/平米,5室2厅,高楼层,南,171.05平米,2006年建,吴中,城南
通归桥弄散盘,113,万,15916,元/平米,3室1厅,中楼层,暂无数据,71平米,1987年建,姑苏,胥江
锦绣江南(相城区),178,万,18246,元/平米,2室2厅,中楼层,南,97.56平米,2005年建,相城,元和
水香公寓,286,万,15940,元/平米,5室2厅,高楼层,南,179.43平米,2000年建,吴中,龙西
富华苑,325,万,17858,元/平米,6室3厅,高楼层,南,182平米,2006年建,工业园区,东环
太阳星辰花园湖邑,200,万,32021,元/平米,1室1厅,低楼层,南,62.46平米,2010年建,工业园区,东沙湖
中海国际社区（六区）,337,万,34565,元/平米,2室2厅,中楼层,南 北,97.5平米,2010年建,工业园区,湖东
首开班芙春天花园,268,万,18525,元/平米,4室2厅,低楼层,南,144.67平米,2015年建,相城,活力岛
汀兰家园,182,万,22470,元/平米,2室1厅,中楼层,南,81平米,2011年建,工业园区,东沙湖
新华苑,240,万,27762,元/平米,2室2厅,低楼层,南,86.45平米,2004年建,工业园区,娄葑
新城红树湾,195,万,21694,元/平米,3室2厅,高楼层,南,89.89平米,2016年建,吴江,太湖新城（吴江）
清塘新村,135,万,18025,元/平米,3室2厅,低楼层,南,74.9平米,1995年建,姑苏,留园西园
太阳城缘邑,419,万,36034,元/平米,3室2厅,中楼层,南,116.28平米,2016年建,工业园区,东沙湖
太阳城缘邑,435,万,37180,元/平米,3室2厅,中楼层,南,117平米,2016年建,工业园区,东沙湖
双友新和城,368,万,34393,元/平米,4室2厅,低楼层,南,107平米,2014年建,工业园区,跨塘
水韵花都家园,320,万,23022,元/平米,4室2厅,低楼层,南,139平米,2011年建,相城,活力岛
汀兰家园,183,万,22635,元/平米,2室2厅,中楼层,南 北,80.85平米,2011年建,工业园区,东沙湖
竹苑新村（姑苏）,240,万,28236,元/平米,3室1厅,高楼层,南,85平米,2000年建,姑苏,十全街
宏葑新村,157,万,25738,元/平米,2室1厅,低楼层,南,61平米,1997年建,姑苏,苏州大学
太阳城缘邑,319,万,36250,元/平米,2室2厅,高楼层,南,88平米,2016年建,工业园区,东沙湖
旭辉华庭,285,万,21336,元/平米,4室2厅,低楼层,南,133.58平米,2014年建,高新,浒墅关经济技术开发区
欧风丽苑,255,万,20605,元/平米,3室2厅,中楼层,南 北,123.76平米,2009年建,相城,元和
太阳星辰花园天邑,540,万,39131,元/平米,4室2厅,低楼层,南,138平米,2015年建,工业园区,东沙湖
康桥溪岸花园,180,万,22223,元/平米,3室2厅,低楼层,南,81平米,2013年建,相城,活力岛
太阳城缘邑,450,万,35715,元/平米,3室2厅,低楼层,南,126平米,2016年建,工业园区,东沙湖
荣盛阳光名邸,239,万,18081,元/平米,3室2厅,中楼层,南,132.19平米,2005年建,相城,元和
东大街12号院,181,万,21625,元/平米,3室2厅,低楼层,南,83.7平米,未知年建,姑苏,南门
旭辉美澜城,206,万,23051,元/平米,3室2厅,高楼层,南,89.37平米,2016年建,吴中,郭巷
香城颐园,248,万,23355,元/平米,3室1厅,中楼层,南,106.19平米,2011年建,相城,元和
香堤澜湾,225,万,20049,元/平米,3室2厅,低楼层,南,112.23平米,2015年建,工业园区,青剑湖
太阳城缘邑,409,万,37523,元/平米,3室2厅,低楼层,南,109平米,2016年建,工业园区,东沙湖
馨泓花园B区,270,万,23903,元/平米,3室2厅,低楼层,南,112.96平米,2002年建,姑苏,金门
中海8号公馆,430,万,40187,元/平米,3室2厅,低楼层,南 北,107平米,2013年建,工业园区,湖东
湖岸名家南区,235,万,20261,元/平米,3室2厅,低楼层,南 北,115.99平米,2008年建,吴中,郭巷
太阳城缘邑,326,万,37000,元/平米,2室2厅,高楼层,南,88.11平米,2016年建,工业园区,东沙湖
太阳城缘邑,395,万,36239,元/平米,3室2厅,低楼层,南,109平米,2016年建,工业园区,东沙湖
万业湖墅金典,300,万,23678,元/平米,4室2厅,高楼层,南,126.7平米,2012年建,吴中,郭巷
永新大成珺,188,万,21141,元/平米,3室2厅,中楼层,南 北,88.93平米,2015年建,吴中,木渎
中新星湖公馆,450,万,32609,元/平米,3室2厅,低楼层,东南 西南,138平米,2015年建,工业园区,独墅湖高教区
建屋海德公园,279,万,32824,元/平米,2室2厅,低楼层,南,85平米,2013年建,工业园区,独墅湖高教区
合景峰汇十期,63,万,12998,元/平米,2室1厅,低楼层,南,48.47平米,2013年建,相城,活力岛
融锦苑,170,万,19469,元/平米,2室2厅,低楼层,南 北,87.32平米,2009年建,工业园区,唯亭
香堤澜湾,170,万,22369,元/平米,2室2厅,中楼层,南,76平米,2014年建,工业园区,青剑湖
沁怡家园,418,万,39806,元/平米,2室2厅,中楼层,南,105.01平米,2010年建,高新,狮山
合景峰汇十期,60,万,12766,元/平米,2室1厅,低楼层,南,47平米,2013年建,相城,活力岛
杨枝三村,107,万,20147,元/平米,2室1厅,高楼层,南,53.11平米,1996年建,姑苏,葑门
嘉吴苑,295,万,18818,元/平米,3室2厅,高楼层,南,156.77平米,2006年建,姑苏,娄门
香城花园一区,490,万,18216,元/平米,5室3厅,高楼层,南,269平米,2012年建,相城,元和
玲珑湾花园六区,1700,万,41363,元/平米,5室2厅,高楼层,南,411平米,2007年建,工业园区,玲珑
中茵皇冠国际,430,万,45995,元/平米,1室2厅,中楼层,南,93.49平米,2006年建,工业园区,湖西CBD
都市花园西区,478,万,29604,元/平米,4室2厅,高楼层,南,161.47平米,2001年建,工业园区,湖西CBD
